id,nom,marque,caracteristiques,prix,Alimentation,Alimentation redondante,Appareils intégrés,Capacité,Caractéristiques,Catégorie,Compatibilité,Compatibilité TTA,Contrôleur de stockage,Contrôleur de stockage Quantité,Conçu pour,Couleur,Disponibilité de service,Dispositifs de sécurité,Disque dur,Durée totale de contrat,Format,Fourni avec,Garantie du fabricant,Hauteur (unités de rack),Interface,Lecteurs pris en charge,Lieu d'intervention,Localisation,Localisation et disposition,Nbre de licences,Nom de logiciel,Nombre de touches spéciales,Placage du connecteur,Plate-forme,Poids,Programme de ventes par le fabricant,Périphériques installés / Nbre de modules,Référence équivalente à celle du fabricant d'origine,Rétroéclairé,Service compris,Service et maintenance,Technologie de connectivité,Temps de latence,Temps de réponse,Tension,Type,Type d'emballage,Type de Produit,Type de boîtier,Type de mise à niveau,Type de mémoire,Type de tarification,Version,Vitesse,Vérification de l'Intégrité des Données
11836200,Kingston FURY Beast,KINGSTON,DDR5 - module - 64 Go - DIMM 288 broches - 2800 MHz / PC5-44800 - CL36 - 1.25 V - mémoire sans tampon - on-die ECC - noir,360.1,,,,64 Go,"AMD EXPO, Intel Extreme Memory Profiles (XMP 3.0), dissipateur thermique faible encombrement, deux rangs, mémoire sans tampon",,,,,,,,,,,,,,Garantie limitée à vie (Russie - 10 ans),,,,,,,,,,Or,,,,,,,,,,CL36 (36-38-38),,1.25 V,,,Module mémoire,,Générique,DDR5 SDRAM - DIMM 288 broches,,,2800 MHz (PC5-44800),On-die ECC
11836201,Kingston FURY Beast RGB,KINGSTON,DDR5 - module - 32 Go - DIMM 288 broches - 2800 MHz / PC5-44800 - CL40 - 1.25 V - mémoire sans tampon - on-die ECC - noir,192.76,,,,32 Go,"Intel Extreme Memory Profiles (XMP 3.0), profils AMD étendus pour l'overclocking (EXPO), éclairage RVB personnalisable, dissipateur de chaleur, technologie Kingston FURY Infrared Sync, support Kingston FURY CTRL, Prise en charge de Gigabyte RGB Fusion 2.0, support RGB d'éclairage Mystic MSI, support de synchronisation ASUS Aura, Support Polychrome ASRock, un rang, mémoire sans tampon",,,,,,,,,,,,,,Garantie limitée à vie (Russie - 10 ans),,,,,,,,,,Or,,,,,,,,,,CL40 (40-40-40),,1.25 V,,,Module mémoire,,Générique,DDR5 SDRAM - DIMM 288 broches,,,2800 MHz (PC5-44800),On-die ECC
11836203,Kingston FURY Beast,KINGSTON,DDR5 - kit - 128 Go: 2 x 64 Go - DIMM 288 broches - 2800 MHz / PC5-44800 - CL36 - 1.25 V - mémoire sans tampon - on-die ECC - noir,720.2,,,,128 Go: 2 x 64 Go,"AMD EXPO, Intel Extreme Memory Profiles (XMP 3.0), dissipateur thermique faible encombrement, mémoire sans tampon",,,,,,,,,,,,,,Garantie limitée à vie (Russie - 10 ans),,,,,,,,,,Or,,,,,,,,,,CL36 (36-38-38),,1.25 V,,,Kit mémoire,,Générique,DDR5 SDRAM - DIMM 288 broches,,,2800 MHz (PC5-44800),On-die ECC
11836204,Kingston FURY Beast,KINGSTON,DDR5 - kit - 64 Go: 2 x 32 Go - DIMM 288 broches - 2800 MHz / PC5-44800 - CL36 - 1.25 V - mémoire sans tampon - on-die ECC - noir,369.74,,,,64 Go: 2 x 32 Go,"AMD EXPO, Intel Extreme Memory Profiles (XMP 3.0), dissipateur thermique faible encombrement, un rang, mémoire sans tampon",,,,,,,,,,,,,,Garantie limitée à vie (Russie - 10 ans),,,,,,,,,,Or,,,,,,,,,,CL36 (36-38-38),,1.25 V,,,Kit mémoire,,Générique,DDR5 SDRAM - DIMM 288 broches,,,2800 MHz (PC5-44800),On-die ECC
11836206,Kingston FURY Beast RGB,KINGSTON,DDR5 - module - 32 Go - DIMM 288 broches - 2600 MHz / PC5-41600 - CL40 - 1.25 V - mémoire sans tampon - on-die ECC - noir,192.76,,,,32 Go,"Intel Extreme Memory Profiles (XMP 3.0), profils AMD étendus pour l'overclocking (EXPO), éclairage RVB personnalisable, dissipateur de chaleur, technologie Kingston FURY Infrared Sync, support Kingston FURY CTRL, Prise en charge de Gigabyte RGB Fusion 2.0, support RGB d'éclairage Mystic MSI, support de synchronisation ASUS Aura, Support Polychrome ASRock, un rang, mémoire sans tampon",,,,,,,,,,,,,,Garantie limitée à vie (Russie - 10 ans),,,,,,,,,,Or,,,,,,,,,,CL40 (40-40-40),,1.25 V,,,Module mémoire,,Générique,DDR5 SDRAM - DIMM 288 broches,,,2600 MHz (PC5-41600),On-die ECC
11836207,Kingston FURY Beast RGB,KINGSTON,DDR5 - kit - 64 Go: 2 x 32 Go - DIMM 288 broches - 3000 MHz / PC5-48000 - CL36 - 1.25 V - mémoire sans tampon - on-die ECC - noir,431.07,,,,64 Go: 2 x 32 Go,"Intel Extreme Memory Profiles (XMP 3.0), profils AMD étendus pour l'overclocking (EXPO), éclairage RVB personnalisable, dissipateur de chaleur, technologie Kingston FURY Infrared Sync, support Kingston FURY CTRL, Prise en charge de Gigabyte RGB Fusion 2.0, support RGB d'éclairage Mystic MSI, support de synchronisation ASUS Aura, Support Polychrome ASRock, un rang, mémoire sans tampon",,,,,,,,,,,,,,Garantie limitée à vie (Russie - 10 ans),,,,,,,,,,Or,,,,,,,,,,CL36 (36-44-44),,1.25 V,,,Kit mémoire,,Générique,DDR5 SDRAM - DIMM 288 broches,,,3000 MHz (PC5-48000),On-die ECC
11836208,Kingston FURY Beast,KINGSTON,DDR5 - module - 32 Go - DIMM 288 broches - 2800 MHz / PC5-44800 - CL36 - 1.25 V - mémoire sans tampon - on-die ECC - noir,192.76,,,,32 Go,"Intel Extreme Memory Profiles (XMP 3.0), profils AMD étendus pour l'overclocking (EXPO), éclairage RVB personnalisable, dissipateur de chaleur, technologie Kingston FURY Infrared Sync, support Kingston FURY CTRL, Prise en charge de Gigabyte RGB Fusion 2.0, support RGB d'éclairage Mystic MSI, support de synchronisation ASUS Aura, Support Polychrome ASRock, un rang, mémoire sans tampon",,,,,,,,,,,,,,Garantie limitée à vie (Russie - 10 ans),,,,,,,,,,Or,,,,,,,,,,CL36 (36-38-38),,1.25 V,,,Module mémoire,,Générique,DDR5 SDRAM - DIMM 288 broches,,,2800 MHz (PC5-44800),On-die ECC
11836209,Kingston FURY Beast RGB,KINGSTON,DDR5 - kit - 64 Go: 2 x 32 Go - DIMM 288 broches - 2800 MHz / PC5-44800 - CL40 - 1.25 V - mémoire sans tampon - on-die ECC - noir,385.51,,,,64 Go: 2 x 32 Go,"Intel Extreme Memory Profiles (XMP 3.0), profils AMD étendus pour l'overclocking (EXPO), éclairage RVB personnalisable, dissipateur de chaleur, technologie Kingston FURY Infrared Sync, support Kingston FURY CTRL, Prise en charge de Gigabyte RGB Fusion 2.0, support RGB d'éclairage Mystic MSI, support de synchronisation ASUS Aura, Support Polychrome ASRock, un rang, mémoire sans tampon",,,,,,,,,,,,,,Garantie limitée à vie (Russie - 10 ans),,,,,,,,,,Or,,,,,,,,,,CL40 (40-40-40),,1.25 V,,,Kit mémoire,,Générique,DDR5 SDRAM - DIMM 288 broches,,,2800 MHz (PC5-44800),On-die ECC
11836211,Kingston FURY Beast,KINGSTON,DDR5 - module - 32 Go - DIMM 288 broches - 2600 MHz / PC5-41600 - CL40 - 1.25 V - mémoire sans tampon - on-die ECC - noir,184.87,,,,32 Go,"AMD EXPO, Intel Extreme Memory Profiles (XMP 3.0), dissipateur thermique faible encombrement, un rang, mémoire sans tampon",,,,,,,,,,,,,,Garantie limitée à vie (Russie - 10 ans),,,,,,,,,,Or,,,,,,,,,,CL40 (40-40-40),,1.25 V,,,Module mémoire,,Générique,DDR5 SDRAM - DIMM 288 broches,,,2600 MHz (PC5-41600),On-die ECC
11836212,Kingston FURY Beast RGB,KINGSTON,DDR5 - kit - 64 Go: 2 x 32 Go - DIMM 288 broches - 2600 MHz / PC5-41600 - CL40 - 1.25 V - mémoire sans tampon - on-die ECC - noir,385.51,,,,64 Go: 2 x 32 Go,"Intel Extreme Memory Profiles (XMP 3.0), profils AMD étendus pour l'overclocking (EXPO), éclairage RVB personnalisable, dissipateur de chaleur, technologie Kingston FURY Infrared Sync, support Kingston FURY CTRL, Prise en charge de Gigabyte RGB Fusion 2.0, support RGB d'éclairage Mystic MSI, support de synchronisation ASUS Aura, Support Polychrome ASRock, un rang, mémoire sans tampon",,,,,,,,,,,,,,Garantie limitée à vie (Russie - 10 ans),,,,,,,,,,Or,,,,,,,,,,CL40 (40-40-40),,1.25 V,,,Kit mémoire,,Générique,DDR5 SDRAM - DIMM 288 broches,,,2600 MHz (PC5-41600),On-die ECC
11836213,Kingston FURY Beast,KINGSTON,DDR5 - kit - 64 Go: 2 x 32 Go - DIMM 288 broches - 2600 MHz / PC5-41600 - CL40 - 1.25 V - mémoire sans tampon - on-die ECC - noir,369.74,,,,64 Go: 2 x 32 Go,"AMD EXPO, Intel Extreme Memory Profiles (XMP 3.0), dissipateur thermique faible encombrement, mémoire sans tampon",,,,,,,,,,,,,,Garantie limitée à vie (Russie - 10 ans),,,,,,,,,,Or,,,,,,,,,,CL40 (40-40-40),,1.25 V,,,Kit mémoire,,Générique,DDR5 SDRAM - DIMM 288 broches,,,2600 MHz (PC5-41600),On-die ECC
11836214,Kingston FURY Beast,KINGSTON,DDR5 - module - 32 Go - DIMM 288 broches - 2800 MHz / PC5-44800 - CL36 - 1.25 V - mémoire sans tampon - on-die ECC - noir,184.87,,,,32 Go,"AMD EXPO, Intel Extreme Memory Profiles (XMP 3.0), dissipateur thermique faible encombrement, un rang, mémoire sans tampon",,,,,,,,,,,,,,Garantie limitée à vie (Russie - 10 ans),,,,,,,,,,Or,,,,,,,,,,CL36 (36-38-38),,1.25 V,,,Module mémoire,,Générique,DDR5 SDRAM - DIMM 288 broches,,,2800 MHz (PC5-44800),On-die ECC
11836215,Kingston FURY Beast RGB,KINGSTON,DDR5 - kit - 128 Go: 2 x 64 Go - DIMM 288 broches - 2800 MHz / PC5-44800 - CL40 - 1.25 V - mémoire sans tampon - on-die ECC - noir,735.97,,,,128 Go: 2 x 64 Go,"Intel Extreme Memory Profiles (XMP 3.0), profils AMD étendus pour l'overclocking (EXPO), éclairage RVB personnalisable, dissipateur de chaleur, technologie Kingston FURY Infrared Sync, support Kingston FURY CTRL, Prise en charge de Gigabyte RGB Fusion 2.0, support RGB d'éclairage Mystic MSI, support de synchronisation ASUS Aura, Support Polychrome ASRock, deux rangs, mémoire sans tampon",,,,,,,,,,,,,,Garantie limitée à vie (Russie - 10 ans),,,,,,,,,,Or,,,,,,,,,,CL40 (40-40-40),,1.25 V,,,Kit mémoire,,Générique,DDR5 SDRAM - DIMM 288 broches,,,2800 MHz (PC5-44800),On-die ECC
11836216,Kingston FURY Beast,KINGSTON,DDR5 - kit - 64 Go: 2 x 32 Go - DIMM 288 broches - 2800 MHz / PC5-44800 - CL40 - 1.25 V - mémoire sans tampon - on-die ECC - noir,369.74,,,,64 Go: 2 x 32 Go,"AMD EXPO, Intel Extreme Memory Profiles (XMP 3.0), dissipateur thermique faible encombrement, mémoire sans tampon",,,,,,,,,,,,,,Garantie limitée à vie (Russie - 10 ans),,,,,,,,,,Or,,,,,,,,,,CL40 (40-40-40),,1.25 V,,,Kit mémoire,,Générique,DDR5 SDRAM - DIMM 288 broches,,,2800 MHz (PC5-44800),On-die ECC
11836487,Kingston Server Premier,KINGSTON,DDR5 - module - 48 Go - DIMM 288 broches - 5600 MHz / PC5-44800 - CL46 - 1.1 V - mémoire sans tampon - ECC,424.94,,,,48 Go,"Deux rangs, Serial Presence Detect (SPD), 32 banques, Hynix M-Die, mémoire sans tampon",,,,,,,,,,,,,,Garantie limitée à vie (Russie - 10 ans),,,,,,,,,,Or,,,,,,,,,,CL46 (46-45-45),,1.1 V,,,Module mémoire,,Générique,DDR5 SDRAM - DIMM 288 broches,,,5600 MHz (PC5-44800),ECC
11836488,Kingston Server Premier,KINGSTON,DDR5 - module - 32 Go - SO DIMM 262 broches - 4800 MT/s / PC5-38400 - CL40 - 1.1 V - mémoire sans tampon - on-die ECC,287.39,,,,32 Go,"Deux rangs, 32 banques, Hynix A-Die, mémoire sans tampon",,,,,,,,,,,,,,Garantie limitée à vie (Russie - 10 ans),,,,,,,,,,Or,,,,,,,,,,CL40 (40-39-39),,1.1 V,,,Module mémoire,,Générique,DDR5 SDRAM - SO DIMM 262 broches,,,4800 MT/s (PC5-38400),On-die ECC
11836489,Kingston Server Premier,KINGSTON,DDR5 - module - 48 Go - SO DIMM 262 broches - 5600 MHz / PC5-44800 - CL46 - 1.1 V - mémoire sans tampon - ECC,424.94,,,,48 Go,"Deux rangs, Serial Presence Detect (SPD), 32 banques, Hynix M-Die, mémoire sans tampon",,,,,,,,,,,,,,Garantie limitée à vie (Russie - 10 ans),,,,,,,,,,Or,,,,,,,,,,CL46 (46-45-45),,1.1 V,,,Module mémoire,,Générique,DDR5 SDRAM - SO DIMM 262 broches,,,5600 MHz (PC5-44800),ECC
11836490,Kingston Server Premier,KINGSTON,DDR5 - module - 16 Go - SO DIMM 262 broches - 4800 MT/s / PC5-38400 - CL40 - 1.1 V - mémoire sans tampon - on-die ECC,149.82,,,,16 Go,"Un rang, 32 banques, Hynix A-Die, mémoire sans tampon",,,,,,,,,,,,,,Garantie limitée à vie (Russie - 10 ans),,,,,,,,,,Or,,,,,,,,,,CL40 (40-39-39),,1.1 V,,,Module mémoire,,Générique,DDR5 SDRAM - SO DIMM 262 broches,,,4800 MT/s (PC5-38400),On-die ECC
11841396,Synology,SYNOLOGY,DDR4 - module - 16 Go - SO DIMM 260 broches - mémoire sans tampon - ECC,358.8,,,,16 Go,Mémoire sans tampon,,,,,,,,,,,,,,Garantie de 5 ans,,,,,,,,,,,,,,,,,,,,,,,,,Module mémoire,,Spécifique au système,DDR4 SDRAM - SO DIMM 260 broches,,,,ECC
11841398,Synology,SYNOLOGY,DDR4 - module - 8 Go - SO DIMM 260 broches - mémoire sans tampon - ECC,179.4,,,,8 Go,Mémoire sans tampon,,,,,,,,,,,,,,Garantie de 5 ans,,,,,,,,,,,,,,,,,,,,,,,,,Module mémoire,,Spécifique au système,DDR4 SDRAM - SO DIMM 260 broches,,,,ECC
11841457,Cisco,CISCO,DDR3 - kit - 16 Go: 2 x 8 Go - DIMM 240 broches - ECC - remanufacturé,8083.94,,,,16 Go: 2 x 8 Go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cisco M-ASR1002HX-16GB,,,,,,,,,,Kit mémoire,,Spécifique au système,DDR3 SDRAM - DIMM 240 broches,Remanufacturé,,,ECC
11836197,Kingston FURY Beast RGB,KINGSTON,DDR5 - kit - 64 Go: 2 x 32 Go - DIMM 288 broches - 2800 MHz / PC5-44800 - CL36 - 1.25 V - mémoire sans tampon - on-die ECC - noir,385.51,,,,64 Go: 2 x 32 Go,"Intel Extreme Memory Profiles (XMP 3.0), profils AMD étendus pour l'overclocking (EXPO), éclairage RVB personnalisable, dissipateur de chaleur, technologie Kingston FURY Infrared Sync, support Kingston FURY CTRL, Prise en charge de Gigabyte RGB Fusion 2.0, support RGB d'éclairage Mystic MSI, support de synchronisation ASUS Aura, Support Polychrome ASRock, un rang, mémoire sans tampon",,,,,,,,,,,,,,Garantie limitée à vie (Russie - 10 ans),,,,,,,,,,Or,,,,,,,,,,CL36 (36-38-38),,1.25 V,,,Kit mémoire,,Générique,DDR5 SDRAM - DIMM 288 broches,,,2800 MHz (PC5-44800),On-die ECC
9899647,HPE SmartMemory,HP ENT,DDR5 - module - 96 Go - DIMM 288 broches - 5600 MHz / PC5-44800 - CL46 - 1.1 V - mémoire enregistré - ECC,4944.0,,,,96 Go,"Deux rangs, mémoire enregistré",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CL46 (46-45-45),,1.1 V,,,Module mémoire,,Spécifique au système,DDR5 SDRAM - DIMM 288 broches,,,5600 MHz (PC5-44800),ECC
7273151,Kingston FURY Beast,KINGSTON,DDR5 - module - 16 Go - DIMM 288 broches - 5600 MT/s / PC5-44800 - CL40 - 1.25 V - mémoire sans tampon - on-die ECC - noir,89.81,,,,16 Go,"Un rang, Serial Presence Detect (SPD), carte de circuits imprimés (PCB) noire, dissipateur thermique faible encombrement, Intel Extreme Memory Profiles (XMP 3.0), circuit intégré de gestion de l'alimentation (PMIC), mémoire sans tampon",,,,,,,,,,,,,,Garantie limitée à vie (Russie - 10 ans),,,,,,,,,,Or,,,,,,,,,,CL40 (40-40-40),,1.25 V,,,Module mémoire,,Générique,DDR5 SDRAM - DIMM 288 broches,,,5600 MT/s (PC5-44800),On-die ECC
8571887,Lenovo Mémoire SoDIMM,LENOVO,"DDR5 - module - 8 Go - SO DIMM 262 broches - 5600 MHz - vert - pour Legion T5 26, ThinkCentre M70q Gen 5, M90q Gen 5, ThinkPad P14s Gen 5, V15 G5 IRL",91.0,,,,8 Go,,,,,,,Legion 7 16IRX9; Legion Slim 5 16APH8; Legion T5 26IRX9; ThinkBook 14 G6 IRL; 14 G7 ARP; 16 G6 IRL; 16 G7 ARP; 16 G7 IML; 16p G5 IRX; ThinkCentre M70q Gen 5; M90q Gen 5; ThinkPad E14 Gen 6; E16 Gen 2; L14 Gen 5; L16 Gen 1; P14s Gen 5; P16v Gen 2; T16 Gen 3; V15 G5 IRL,,,,,,,,1 an de garantie,,,,,,,,,,,,,,,,,,,,,,,,,Module mémoire,,Spécifique au système,DDR5 SDRAM - SO DIMM 262 broches,,,5600 MHz,
8571888,Lenovo,LENOVO,DDR5 - module - 16 Go - SO DIMM 262 broches - 5600 MHz - Campus - vert - pour Legion T5 26; ThinkBook 16 G7 ARP; ThinkCentre M70q Gen 5; M90q Gen 5; ThinkPad P14s Gen 5,178.0,,,,16 Go,,,,,,,Legion Slim 5 16; Legion T5 26; ThinkBook 14 G6 IRL; 14 G7 ARP; 16 G6 IRL; 16 G7 ARP; 16 G7 IML; 16p G4 IRH; 16p G5 IRX; ThinkCentre M70q Gen 5; M90q Gen 5; ThinkPad E14 Gen 6; E16 Gen 2; L14 Gen 5; L16 Gen 1; P14s Gen 5; P16 Gen 2; P16s Gen 2; P16s Gen 3; P16v Gen 2; T14 Gen 4; T16 Gen 2; T16 Gen 3,,,,,,,,1 an de garantie,,,,,,,,,,,,,Lenovo Campus,,,,,,,,,,,,Module mémoire,,Spécifique au système,DDR5 SDRAM - SO DIMM 262 broches,,,5600 MHz,
8604903,Lenovo ThinkSystem,LENOVO,DDR5 - module - 32 Go - DIMM 288 broches - 4800 MHz / PC5-38400 - mémoire enregistré - pour ThinkSystem SR630 V3; SR650 V3; SR850 V3; SR860 V3; ST650 V3,782.0,,,,32 Go,Mémoire enregistré,,,,,,"ThinkSystem SR630 V3 7D72, 7D73; SR650 V3 7D76; SR850 V3 7D96; SR860 V3 7D93; ST650 V3 7D7A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Module mémoire,,Spécifique au système,DDR5 SDRAM - DIMM 288 broches,,,4800 MHz (PC5-38400),
6182682,Kingston,KINGSTON,DDR4 - module - 32 Go - SO DIMM 260 broches - 2933 MHz / PC4-23400 - CL21 - 1.2 V - mémoire sans tampon - non ECC,213.77,,,,32 Go,"Deux rangs, mémoire sans tampon",,,,,,,,,,,,,,Garantie limitée à vie (Russie - 10 ans),,,,,,,,,,,,,,,,,,,,CL21,,1.2 V,,,Module mémoire,,Générique,DDR4 SDRAM - SO DIMM 260 broches,,,2933 MHz (PC4-23400),Non ECC
6183961,Dell,DELL,DDR4 - module - 32 Go - DIMM 288 broches - 3200 MHz / PC4-25600 - 1.2 V - mémoire enregistré - ECC - Mise à niveau,539.5,,,,32 Go,"Deux rangs, mémoire enregistré",,,,,,,,,,,,,,Garantie limitée à vie,,,,,,,,,,,,,,,"DELL SNP75X1VC/32G, DELL AA799087",,,,,,,1.2 V,,,Module mémoire,,Spécifique au système,DDR4 SDRAM - DIMM 288 broches,Mise à niveau,,3200 MHz (PC4-25600),ECC
9746290,Palo,PALO ALTO,Mémoire - kit - 32 Go: 4 x 8 Go - Mise à niveau - pour P/N: PAN-M-100,1580.0,,,,32 Go: 4 x 8 Go,,,,,,,P/N: PAN-M-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kit mémoire,,Spécifique au système,,Mise à niveau,,,
5717702,Innodisk,SUPERMICRO,DDR3 - module - 4 Go - SO DIMM 204 broches - 1600 MHz / PC3-12800 - 1.35 V - mémoire sans tampon - non ECC,61.83,,,,4 Go,"Un rang, basse tension, mémoire sans tampon",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Super Micro MEM-DR340L-IL02-SO16,,,,,,,1.35 V,,,Module mémoire,,Spécifique au système,DDR3 SDRAM - SO DIMM 204 broches,,,1600 MHz (PC3-12800),Non ECC
5720839,HPE SmartMemory,HP ENT,DDR4 - module - 16 Go - DIMM 288 broches - 2933 MHz / PC4-23400 - CL21 - 1.2 V - mémoire enregistré - ECC - recommercialisé,354.0,,,,16 Go,"Un rang, mémoire enregistré",,,,,,"Nimble Storage dHCI Large Solution with HPE ProLiant DL380 Gen10, Medium Solution with HPE ProLiant DL360 Gen10, Small Solution with HPE ProLiant DL360 Gen10; ProLiant DL180 Gen10, DL360 Gen10, DL380 Gen10, DL388 Gen10, DL560 Gen10, DX170r Gen10, DX380 Gen10, DX560 Gen10; Synergy 480 Gen10",,,,,,,,,,,,,,,,,,,,,,,"HPE P00920-B21, HPE P06187-001",,,,,CL21 (21-21-21),,1.2 V,,,Module mémoire,,Spécifique au système,DDR4 SDRAM - DIMM 288 broches,Recommercialisé,,2933 MHz (PC4-23400),ECC
2504896,Kingston ValueRAM,KINGSTON,DDR3 - module - 4 Go - SO DIMM 204 broches - 1600 MT/s / PC3-12800 - CL11 - 1.5 V - mémoire sans tampon - non ECC,30.23,,,,4 Go,"Un rang, mémoire sans tampon",,,,,,,,,,,,,,Garantie limitée à vie,,,,,,,,,,Or,,,,,,,,,,CL11,,1.5 V,,,Module mémoire,,Générique,DDR3 SDRAM - SO DIMM 204 broches,,,1600 MT/s (PC3-12800),Non ECC
3921635,HyperX Predator,KINGSTON,DDR4 - kit - 16 Go: 2 x 8 Go - DIMM 288 broches - 3200 MHz / PC4-25600 - CL16 - 1.35 V - mémoire sans tampon - non ECC - noir,135.82,,,,16 Go: 2 x 8 Go,"Un rang, dissipateur thermique en aluminium, terminaison intégrée (ODT), Serial Presence Detect (SPD), seize banques, Intel Extreme Memory Profiles (XMP 2.0), mémoire sans tampon",,,,,,,,,,,,,,Garantie limitée à vie (Russie - 10 ans),,,,,,,,,,Or,,,,,,,,,,CL16 (16-18-18),,1.35 V,,,Kit mémoire,,Générique,DDR4 SDRAM - DIMM 288 broches,,,3200 MHz (PC4-25600),Non ECC
6612379,Memory DDR4 ECC Unbuffered DIMM,SYNOLOGY,4GB DDR4 ECC Unbuffered SODIMM,70.0,,,,4 Go,Mémoire sans tampon,,,,,,"RackStation RS2421+, RS2421RP+, RS2821RP+",,,,,,,,,,,,,,,,,,,,,,,Synology D4EU01-4G,,,,,,,,,,Module mémoire,,Spécifique au système,DDR4 SDRAM - DIMM 288 broches,,,,ECC
4133020,Lenovo,LENOVO,"DDR4 - module - 16 Go - DIMM 288 broches - 2133 MHz / PC4-17000 - 1.2 V - mémoire sans tampon - ECC - pour ThinkStation P310 30AS, 30AT, 30AU, 30AV",191.0,,,,16 Go,Mémoire sans tampon,,,,,,"ThinkStation P310 30AS, 30AT, 30AU, 30AV",,,,,,,,Garantie de 3 ans,,,,,,,,,,,,,,,Lenovo 4X70M41718,,,,,,,1.2 V,,,Module mémoire,,Spécifique au système,DDR4 SDRAM - DIMM 288 broches,,,2133 MHz (PC4-17000),ECC
2497377,Lenovo,LENOVO,DDR3 - module - 2 Go - SO DIMM 204 broches - 1600 MHz / PC3-12800 - mémoire sans tampon - non ECC,45.0,,,,2 Go,Mémoire sans tampon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Module mémoire,,Spécifique au système,DDR3 SDRAM - SO DIMM 204 broches,,,1600 MHz (PC3-12800),Non ECC
6887386,HPE SmartMemory,HP ENT,"DDR4 - module - 32 Go - DIMM 288 broches - 3200 MHz / PC4-25600 - CL22 - 1.2 V - mémoire enregistré - ECC - pour Apollo 4200 Gen10 Plus, 4200 Gen10 Plus for HPE Ezmeral Tracking",964.0,,,,32 Go,"Un rang, mémoire enregistré",,,,,,"Apollo 4200 Gen10 Plus, 4200 Gen10 Plus for HPE Ezmeral Tracking",,,,,,,,,,,,,,,,,,,,,,,HPE P40007-K21,,,,,CL22 (22-22-22),,1.2 V,,,Module mémoire,,Spécifique au système,DDR4 SDRAM - DIMM 288 broches,,,3200 MHz (PC4-25600),ECC
5409736,Fujitsu,FUJITSU-TS,"DDR4 - module - 16 Go - DIMM 288 broches - 2933 MHz / PC4-23400 - 1.2 V - mémoire enregistré - ECC - pour PRIMERGY RX2520 M5, RX2530 M5, RX2530 M5 Liquid Cooling, RX2540 M5, RX4770 M5, TX2550 M5",489.0,,,,16 Go,"Deux rangs, mémoire enregistré",,,,,,"PRIMERGY RX2520 M5, RX2530 M5, RX2530 M5 Liquid Cooling, RX2540 M5, RX4770 M5, TX2550 M5",,,,,,,,,,,,,,,,,,,,,,,"Fujitsu S26361-F4083-E116, Fujitsu S26361-F4083-L116",,,,,,,1.2 V,,,Module mémoire,,Spécifique au système,DDR4 SDRAM - DIMM 288 broches,,,2933 MHz (PC4-23400),ECC
5417608,Fujitsu,FUJITSU-TS,"DDR4 - module - 32 Go - DIMM 288 broches - 2933 MHz / PC4-23400 - 1.2 V - mémoire enregistré - ECC - pour PRIMERGY RX2520 M5, RX2530 M5, RX2530 M5 Liquid Cooling, RX2540 M5, RX4770 M5, TX2550 M5",296.0,,,,32 Go,"Deux rangs, mémoire enregistré",,,,,,"PRIMERGY RX2520 M5, RX2530 M5, RX2530 M5 Liquid Cooling, RX2540 M5, RX4770 M5, TX2550 M5",,,,,,,,,,,,,,,,,,,,,,,"Fujitsu S26361-F4083-E332, Fujitsu S26361-F4083-L332",,,,,,,1.2 V,,,Module mémoire,,Spécifique au système,DDR4 SDRAM - DIMM 288 broches,,,2933 MHz (PC4-23400),ECC
9011831,Kingston FURY Renegade,KINGSTON,"DDR5 - kit - 64 Go: 2 x 32 Go - DIMM 288 broches - 6400 MT/s / PC5-51200 - CL32 - 1.1 V - mémoire sans tampon - on-die ECC - noir, argent",444.22,,,,64 Go: 2 x 32 Go,"Dissipateur de chaleur, deux rangs, carte de circuits imprimés (PCB) noire, Intel Extreme Memory Profiles (XMP 3.0), circuit intégré de gestion de l'alimentation (PMIC), mémoire sans tampon",,,,,,,,,,,,,,Garantie limitée à vie (Russie - 10 ans),,,,,,,,,,Or,,,,,,,,,,CL32,,1.1 V,,,Kit mémoire,,Générique,DDR5 SDRAM - DIMM 288 broches,,,6400 MT/s (PC5-51200),On-die ECC
9011832,Kingston FURY Renegade,KINGSTON,"DDR5 - module - 32 Go - DIMM 288 broches - 6400 MT/s / PC5-51200 - CL32 - 1.4 V - mémoire sans tampon - non ECC - blanc, argent",222.1,,,,32 Go,"Deux rangs, terminaison intégrée (ODT), Intel Extreme Memory Profiles (XMP 2.0), mémoire sans tampon",,,,,,,,,,,,,,Garantie limitée à vie,,,,,,,,,,Or,,,,,,,,,,CL32 (32-39-39),,1.4 V,,,Module mémoire,,Générique,DDR5 SDRAM - DIMM 288 broches,,,6400 MT/s (PC5-51200),Non ECC
