id,nom,marque,caracteristiques,prix,API  prises en charge,Accessoires compris,Affichage,Ajustements,Alimentation,Améliorations d'image,Appareil d'entrée,Appareils pris en charge,Audio,Avertissement sur les couleurs de l'image,Baie compatible,Baies,Baies d'extension,Bande de fréquence,Batterie,Cache par processeur,Caméra,Capacité,Capacité d'alimentation,Capacité de stockage,Caractéristiques,Caractéristiques d’environnement  (en fonctionnement),Caractéristiques principales du processeur,Cartes mémoire prises en charge,Catégorie,Certification du logiciel,Classe d'entraînement,Classe de diagonale,Classe énergétique,Clavier,Clavier numérique,Code QR du label énergétique URL,Codec,Commandes,Compatibilité TTA,Compatibilité de la taille de l'écran,Compatibilité ordinateur portable,Composants intégrés,Configuration de PC,Configuration requise,Configuration à unités de traitement graphique multiples,Connecteur,Connecteur (deuxième extrémité),Connecteurs,Connecteurs d'entrée,Connecteurs de sortie,Connectivité,Consommation électrique en veille,Contenu de l'emballage,Contenu du kit,Contrôleur de stockage,Contrôleur graphique,Conçu pour,Conçu pour être installé,Copilot+ PC,Couleur,Cryptage matériel,Destiné à,Dimensions (LxPxH) - sans support,Dimensions d'ordinateur portable prises en charge,Dispositif de pointage,Dispositifs intégrés,Disque dur,Disque dur (troisième),Débit d'absorption spécifique (DAS),Débit de transfert de données,Détails d'interface,Détails de la résolution maximale,Emplacement,Empreinte carbone,Entrée audio,Entrée vidéo,Fonction de raccourcis clavier,Fonctionne avec Chromebook,Fonctions,Fonctions commerciales,Format,Format d'affichage,Format de l'image,Formats audio pris en charge,Formats de lecture vidéo,Formats de photos numériques pris en charge,Fourni avec,Fournisseur de services,Garantie du fabricant,Graphique,Hard Drive Form Factor Compatibility,Hauteur (unités de rack),Hauteur réglable,Inclinaison,Intelligence Apple,Interface,Interface PC,Interface de montage VESA,Interface mémoire,Interface prise en charge,Interface sans fil,Interface vidéo,Interfaces,Internet haut débit mobile,Iris de l'objectif,Jeu,Largeur réglable,Lecteur de carte,Localisation,Localisation et disposition,Logiciel(s) inclus,Longueur,Longueur du câble,Matériau,Matériau du produit,Matériaux de terres rares,Microsoft Copilot,Moniteur,Moteur graphique,Mémoire,Mémoire cache,Mémoire vidéo,Nbre de canaux,Nbre de licences,Nbre de touches,Nbre max. de périphériques de stockage,Nombre de boutons,Nombre de ports HDMI,Nombre de touches,Nombre de touches spéciales,Nombre maximum de moniteurs,Normes audionumériques prises en charge,Normes de conformité,Normes environnementales,Normes vidéo numériques prises en charge,Noyaux CUDA,Orientation,Performance,Pivoter,Plage d'inclinaison (degré),Plage panoramique (degré),Plate-forme,Poids,Poids de la charge max.,Port du Processeur,Ports,Positionnement/montage,Potocole de signal numérique,Processeur,Profondeur réglable,Programme d'octroi de licences,Programme de ventes par le fabricant,Protocole de compression de données,Protocole de liaison de données,Protocoles VoIP,Périphérique d'entrée,Qté de roulettes,Quantité emballée,RAM,Rotation,Récepteur sans fil,Réglage de la mise au point,Réseaux,Résolution,Résolution maximale,Rétroéclairage du clavier,Révision des spécifications PCI,Service et maintenance,Services de diffusion en streaming sur Internet,Services inclus,Sortie audio,Stockage,Stockage optique,Style de touches,Supported Form Factor,Système d'exploitation,Système d'exploitation fourni,Système d'exploitation requis,Système de haut-parleurs,Sécurité,Taille d'écran recommandée,Taille de la diagonale,Taille de la mémoire tampon,Tarification de licence,Taux d'image et technologie d'amélioration,Technologie,Technologie de Plate-forme,Technologie de connectivité,Technologie de détection de mouvements,Technologie de rétroéclairage LCD,Tension,Tension d'entrée,Titre,Transmission à large bande sans fil,Tuner de télévision,Type,Type d'emballage,Type d'interface (bus),Type de Produit,Type de bus,Type de contacts,Type de câblage,Type de tarification,USB,Unité d'affichage pour mur vidéo,Unité de disque dur (2ème),Unité de traitement neural (NPU),Utilisation commerciale,Utilisation recommandée,Vitesse de broche,Volume,Webcam intégrée,Zoom optique,Éléments de montage
11802642,Lenovo ThinkCentre M70s Gen 5 12U8,LENOVO,"SFF Core i5 i5-14500 / jusqu'à 5 GHz - vPro Enterprise - RAM 16 Go - SSD 512 Go - TCG Opal Encryption 2, NVMe - UHD Graphics 770 - Gigabit Ethernet, IEEE 802.11ax (Wi-Fi 6E), Bluetooth 5.3 - Win 11 Pro - moniteur : aucun - clavier : Français - noir - Lenovo TopSeller - avec 3 ans de support sur site Lenovo + 1 an de support",870.59,,,,,(50/60 Hz),,,,,,,,,,,24 Mo,,,,,,,,,,,,,,Français,,,,,,,,,,,,,,,,,,,,,,Intel UHD Graphics 770 mémoire vidéo partagée (UMA),,,,Noir,,,,,,,"SSD 512 Go - PCI Express 4.0 x4 - M.2 2280 - TCG Opal Encryption 2, NVM Express (NVMe)",,,,,,,,,,,,,,,,,,,,,,Garantie de base - 1 an - sur site ¦ Garantie étendue - 3 ans - sur site ¦ Garantie étendue - 1 an - sur site - temps de réponse : jour ouvré suivant,,,,,,,,,,,,,,,,,,,Oui,Langue : français / région : France,,,,,,,,,,,,24 Mo,,,,,,,,,,,,,TCO Certified Desktops 9,,,,,,,,,5.3 kg,,,,,,"Intel Core i5 (14ème génération) i5-14500 / 2.6 GHz (jusqu'à 5 GHz, (14 cœurs)",,,Lenovo TopSeller,,,,,,,16 Go (installé) / 64 Go (maximum) - DDR5 SDRAM,,,,"1GbE, 802.11a, 802.11b/g/n, Wi-Fi 5, Wi-Fi 6E, Bluetooth 5.3",,,,,,,3 ans de support sur site Lenovo + 1 an de support Premier Lenovo,,,Pas de disque optique,,,,Windows 11 Pro,,,,,,,,,,Intel vPro Enterprise,,,,,,,,,Ordinateur personnel - SFF,,,,,,,,,,,,,,,,,,
11802648,Lenovo ThinkCentre M70t Gen 5 12U6,LENOVO,"Tour Core i7 i7-14700 / jusqu'à 5.4 GHz - vPro Enterprise - RAM 16 Go - SSD 512 Go - TCG Opal Encryption 2, NVMe - UHD Graphics 770 - Gigabit Ethernet - Win 11 Pro - moniteur : aucun - clavier : Français - noir - Lenovo TopSeller",1096.47,,,,,(50/60 Hz),,,,,,,,,,,33 Mo,,,,,,,,,,,,,,Français,,,,,,,,,,,,,,,,,,,,,,Intel UHD Graphics 770 mémoire vidéo partagée (UMA),,,,Noir,,,,,,,"SSD 512 Go - PCI Express 4.0 x4 - M.2 2280 - TCG Opal Encryption 2, NVM Express (NVMe)",,,,,,,,,,,,,,,,,,,,,,Garantie limitée - 3 ans - sur site,,,,,,,,,,,,,,,,,,,Oui,Langue : français / région : France,,,,,,,,,,,,33 Mo,,,,,,,,,,,,,TCO Certified Desktops 9,,,,,,,,,5.9 kg,,,,,,"Intel Core i7 (14ème génération) i7-14700 / 2.1 GHz (jusqu'à 5.4 GHz, (20 cœurs)",,,Lenovo TopSeller,,,,,,,16 Go (installé) / 64 Go (maximum) - DDR5 SDRAM,,,,1GbE,,,,,,,,,,Pas de disque optique,,,,Windows 11 Pro,,,,,,,,,,Intel vPro Enterprise,,,,,,,,,Ordinateur personnel - tour,,,,,,,,,,,,,,,,,,
11802650,Lenovo ThinkCentre M70q Gen 5 12TD,LENOVO,"Minuscule Core i5 i5-14500T / jusqu'à 4.8 GHz - vPro Enterprise - RAM 16 Go - SSD 512 Go - TCG Opal Encryption, NVMe - UHD Graphics 730 - Gigabit Ethernet, IEEE 802.11ax (Wi-Fi 6E), Bluetooth 5.3 - Win 11 Pro - moniteur : aucun - clavier : Français - noir corbeau - Lenovo TopSeller - avec 3 ans de support sur site Lenovo + ",849.41,,,,,(50/60 Hz),,,,,,,,,,,24 Mo,,,,,,,,,,,,,,Français,,,,,,,,,,,,,,,,,,,,,,Intel UHD Graphics 730 mémoire vidéo partagée (UMA),,,,Noir corbeau,,,,,,,"SSD 512 Go - PCI Express 4.0 x4 - M.2 2280 - TCG Opal Encryption, NVM Express (NVMe)",,,,,,,253 kg d'émissions de carbone,,,,,,,,,,,,,,,Garantie étendue - 3 ans - sur site ¦ Garantie étendue - 1 an - sur site - temps de réponse : jour ouvré suivant ¦ Garantie de base - 1 an - sur site,,,,,,,,,,,,,,,,,,,,Langue : français / région : France,,,,,,,,,,,,24 Mo,,,,,,,,,,,,,"TCO Certified Desktops 9, ENERGY STAR EPEAT Silver",,,,,,,,,1.25 kg,,,,,,"Intel Core i5 (14ème génération) i5-14500T / 1.7 GHz (jusqu'à 4.8 GHz, (14 cœurs)",,,Lenovo TopSeller,,,,,,,16 Go (installé) / 64 Go (maximum) - DDR5 SDRAM,,,,"1GbE, 802.11a, 802.11b/g/n, Wi-Fi 5, Wi-Fi 6E, Bluetooth 5.3",,,,,,,3 ans de support sur site Lenovo + 1 an de support Premier Lenovo,,,Pas de disque optique,,,,Windows 11 Pro,,,,,,,,,,Intel vPro Enterprise,,,,,,,,,Ordinateur personnel - minuscule,,,,,,,,,,,,,,,,,,
11803626,Lenovo ThinkStation P3 30GS,LENOVO,"Tour 1 x Core i7 i7-14700K / jusqu'à 5.6 GHz - vPro Enterprise - RAM 32 Go - SSD 1 To - TCG Opal Encryption, NVMe, Performance - RTX 2000 Ada - Gigabit Ethernet - Win 11 Pro - moniteur : aucun - clavier : Français - Lenovo TopSeller",2378.82,,,,,(50/60 Hz),,,,,,,,,,,33 Mo,,,,,,,,,,,,,,Français,,,,,,,,,,,1 carte GPU unique/ GPU intégrée,,,,,,,,,,RAID (SATA 6Gb/s); RAID (PCI Express (NVMe)),NVIDIA RTX 2000 Ada / Intel UHD Graphics 770,,,,,,,,,,,"SSD 1 To - PCI Express 4.0 x4 - M.2 2280 - TCG Opal Encryption, NVM Express (NVMe), Performance",,,,,,,1311 kg d'émissions de carbone,,,,,,,,,,,,,,,Garantie limitée - 3 ans - sur site,,,,,,,,,,,,,,,,,,,Oui,Langue : français / région : France,,,,,,,,,,,,33 Mo,16 Go GDDR6 SDRAM,,,,,,,,,,,,"TCO Certified Desktops 9, ENERGY STAR EPEAT Gold",,,,,,,,,13.61 kg,,FCLGA1700 Socket,,,,"1 x Intel Core i7 (14ème génération) i7-14700K / 3.4 GHz (jusqu'à 5.6 GHz, (20 cœurs)",,,Lenovo TopSeller,,,,,,,32 Go (installé) / 128 Go (maximum) - DDR5 SDRAM - non ECC,,,,1GbE,,,,,,,,,,Pas de disque optique,,,,Windows 11 Pro,,,,,,,,,,Intel vPro Enterprise,,,,,,,,,Poste de travail - tour,,,,,,,,,,,,,,,,,,
11803627,Lenovo ThinkStation P3 Gen 2 30HT,LENOVO,"Tour 1 x Core Ultra 7 265 / jusqu'à 5.3 GHz - vPro Enterprise - RAM 16 Go - SSD 512 Go - TCG Opal Encryption, NVMe, Performance - Intel Graphics - Gigabit Ethernet - Win 11 Pro - moniteur : aucun - clavier : Français canadien - noir business - Lenovo TopSeller - avec 1 an de support Premier Lenovo",1364.71,,,,,(50/60 Hz),,,,,,,,,,,30 Mo,,,,,,,,,,,,,,Français canadien,,,,,,,,,,,,,,,,,,,,,NVMe; SATA,Intel Graphics mémoire vidéo partagée (UMA),,,,Noir business,,,,,,,"SSD 512 Go - PCI Express 4.0 x4 - M.2 2280 - TCG Opal Encryption, NVM Express (NVMe), Performance",,,,,,,,,,,,,,,,,,,,,,Garantie de base - 3 ans - sur site ¦ Garantie étendue - 1 an - sur site - temps de réponse : jour ouvré suivant,,,,,,,,,,,,,,,,,,,Oui,Langue : français / région : France,,,,,,,,,,,,30 Mo,,,,,,,,,,,,,"Certifié TCO, génération 10, pour ordinateurs de bureau",,,,,,,,,14.38 kg,,Socket FCLGA1851,,,,"1 x Intel Core Ultra 7 (Série 2) 265 (jusqu'à 5.3 GHz, (20 cœurs)",,,Lenovo TopSeller,,,,,,,16 Go (installé) / 256 Go (maximum) - DDR5 SDRAM - non ECC,,,,1GbE,,,,,,,1 an de support Premier Lenovo,,,Pas de disque optique,,,,Windows 11 Pro,,,,,,,,,,Intel vPro Enterprise,,,,,,,,,Poste de travail - tour,,,,,,,,,,,,,,,,,,
11560986,Apple Mac Studio,APPLE,"USFF M3 Ultra - RAM 96 Go - SSD 1 To - M3 Ultra 60-core - Gigabit Ethernet, 10 Gigabit Ethernet, 5 Gigabit Ethernet, 2.5 Gigabit Ethernet, IEEE 802.11ax (Wi-Fi 6E), Bluetooth 5.3 - macOS Sequoia 15.0 - moniteur : aucun - argent",4165.83,,,,,(50/60 Hz),,,,,,,,,,,,,,,,,,"Accélération matérielle du traçage des rayons, H.264, HEVC, ProRes et ProRes RAW accélérés par matériel, 2 moteurs de décodage vidéo, 4 moteurs d'encodage vidéo, 4 moteurs d'encodage et de décodage ProRes, décodage AV1, bande passante mémoire de 819 Go/s",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apple M3 Ultra 60-core,,,,Argent,,,,,,,SSD 1 To,,,,,,,382 kg d'émissions de carbone,,,,,,,,,,,,,,,Garantie limitée - 1 an ¦ Support technique - support téléphonique - 90 jours,,,,,,Oui,,,,,,,,,,,,,Oui,"Langue : français / région : Belgique, Luxembourg, France",,"Apple iMovie, Apple Safari, Apple GarageBand, Photo Booth, Apple Time Machine, Apple FaceTime, Apple Preview, Messagerie, Plans, Photos, Rappels, App Store, Musique, Contacts, Stocks, Notes, Météo, Calendrier, Siri, Messages, Apple Keynote, Apple Pages, Apple Numbers, News, Voice Memos, Podcasts, Home, Apple TV, Find My, Apple Books, Apple Shortcuts, Apple QuickTime Player, Apple Freeform, Miroitage iPhone, Tips, Passwords",,,,,90 % d'éléments de terre rare recyclés,,,,,,,,,,,,,,,,,,ENERGY STAR EPEAT Gold,"H.264, HEVC, ProRes, ProRes RAW, AV1",,,,,,,,3.64 kg,,,,,,Apple M3 Ultra (28 cœurs),,,,,,,,,,96 Go,,,,"1GbE, 802.11a, 10GbE, 802.11b/g/n, Wi-Fi 5, 5GbE, 2.5GbE, Wi-Fi 6E, Bluetooth 5.3",,,,,,,,,,Pas de disque optique,,,,Apple macOS Sequoia 15.0,,,,,,,,,,,,,,,,,,,Ordinateur personnel - USFF,,,,,,,,,,,32-core Neural Engine,,,,,,,
11760282,Lenovo ThinkCentre neo 50s Gen 5 12XD,LENOVO,"SFF Core i3 13100 / jusqu'à 4.5 GHz - RAM 8 Go - SSD 256 Go - TCG Opal Encryption 2, NVMe - graveur de DVD - UHD Graphics 730 - Gigabit Ethernet - Win 11 Pro - moniteur : aucun - clavier : Français - noir (châssis), gris (cadre) - Lenovo TopSeller - avec 1 an de support Lenovo sur site",623.53,,,,,(50/60 Hz),,,,,,,,,,,12 Mo,,,,,,,,,,,,,,Français,,,,,,,,,,,,,,,,,,,,,SATA (SATA 6Gb/s),Intel UHD Graphics 730 mémoire vidéo partagée (UMA),,,,"Noir (châssis), gris (cadre)",,,,,,,"SSD 256 Go - PCI Express 4.0 x4 - M.2 2280 - TCG Opal Encryption 2, NVM Express (NVMe)",,,,,,,490 kg d'émissions de carbone,,,,,,,,,,,,,,,Garantie de base - 1 an - enlèvement et retour ¦ Garantie étendue - 1 an - sur site,,,,,,,,,,,,,,,,,,,3 en 1,Langue : français / région : France,,,,,,,,,,,,12 Mo,,,,,,,,,,,,,TCO Certified Desktops 9,,,,,,,,,4.2 kg,,,,,,"Intel Core i3 (13ème génération) 13100 / 3.4 GHz (jusqu'à 4.5 GHz, (quadricœur)",,,Lenovo TopSeller,,,,,,,8 Go (installé) / 64 Go (maximum) - DDR5 SDRAM,,,,1GbE,,,,,,,1 an de support Lenovo sur site,,,Graveur de DVD,,,,Windows 11 Pro,,,,,,,,,,,,,,,,,,,Ordinateur personnel - SFF,,,,,,,,,,,,,,,,,,
11760283,Lenovo ThinkCentre neo 50s Gen 5 12XD,LENOVO,"SFF Core i5 13400 / jusqu'à 4.6 GHz - RAM 16 Go - SSD 512 Go - graveur de DVD - UHD Graphics 730 - Gigabit Ethernet, IEEE 802.11ax (Wi-Fi 6E), Bluetooth 5.3 - Win 11 Pro - moniteur : aucun - clavier : Français - noir (châssis), gris (cadre) - TopSeller - avec 1 an de support Lenovo sur site",764.71,,,,,(50/60 Hz),,,,,,,,,,,20 Mo,,,,,,,,,,,,,,Français,,,,,,,,,,,,,,,,,,,,,,Intel UHD Graphics 730,,,,"Noir (châssis), gris (cadre)",,,,,,,SSD 512 Go - PCI Express 4.0 x4 - M.2 2280,,,,,,,,,,,,,,,,,,,,,,Garantie de base - 1 an - enlèvement et retour ¦ Garantie étendue - 1 an - sur site,,,,,,,,,,,,,,,,,,,Oui,Langue : français / région : France,,,,,,,,,,,,20 Mo,,,,,,,,,,,,,TCO Certified Desktops 9,,,,,,,,,4.2 kg,,,,,,"Intel Core i5 (13ème génération) 13400 / 2.5 GHz (jusqu'à 4.6 GHz, (10 cœurs)",,,TopSeller,,,,,,,16 Go (installé) / 64 Go (maximum) - DDR5 SDRAM,,,,"1GbE, 802.11a, 802.11b/g/n, Wi-Fi 5, Wi-Fi 6E, Bluetooth 5.3",,,,,,,1 an de support Lenovo sur site,,,Graveur de DVD,,,,Windows 11 Pro,,,,,,,,,,,,,,,,,,,Ordinateur personnel - SFF,,,,,,,,,,,,,,,,,,
11760285,Lenovo ThinkCentre neo 50s Gen 5 12XD,LENOVO,"SFF Core i5 13400 / jusqu'à 4.6 GHz - RAM 8 Go - SSD 256 Go - TCG Opal Encryption 2, NVMe - graveur de DVD - UHD Graphics 730 - Gigabit Ethernet, IEEE 802.11ax (Wi-Fi 6E), Bluetooth 5.3 - Win 11 Pro - moniteur : aucun - clavier : Français - noir (châssis), gris (cadre) - Lenovo TopSeller - avec 1 an de support Lenovo sur si",717.65,,,,,(50/60 Hz),,,,,,,,,,,20 Mo,,,,,,,,,,,,,,Français,,,,,,,,,,,,,,,,,,,,,SATA (SATA 6Gb/s),Intel UHD Graphics 730 mémoire vidéo partagée (UMA),,,,"Noir (châssis), gris (cadre)",,,,,,,"SSD 256 Go - PCI Express 4.0 x4 - M.2 2280 - TCG Opal Encryption 2, NVM Express (NVMe)",,,,,,,490 kg d'émissions de carbone,,,,,,,,,,,,,,,Garantie de base - 1 an - enlèvement et retour ¦ Garantie étendue - 1 an - sur site,,,,,,,,,,,,,,,,,,,3 en 1,Langue : français / région : France,,,,,,,,,,,,20 Mo,,,,,,,,,,,,,TCO Certified Desktops 9,,,,,,,,,4.2 kg,,,,,,"Intel Core i5 (13ème génération) 13400 / 2.5 GHz (jusqu'à 4.6 GHz, (10 cœurs)",,,Lenovo TopSeller,,,,,,,8 Go (installé) / 64 Go (maximum) - DDR5 SDRAM,,,,"1GbE, 802.11a, 802.11b/g/n, Wi-Fi 5, Wi-Fi 6E, Bluetooth 5.3",,,,,,,1 an de support Lenovo sur site,,,Graveur de DVD,,,,Windows 11 Pro,,,,,,,,,,,,,,,,,,,Ordinateur personnel - SFF,,,,,,,,,,,,,,,,,,
10305664,Lenovo ThinkStation P3 30GS,LENOVO,Tour 1 x Core i7 i7-14700 / jusqu'à 5.4 GHz - vPro Enterprise - RAM 16 Go - SSD 512 Go - UHD Graphics 770 - Gigabit Ethernet - Win 11 Pro - moniteur : aucun - clavier : Français - Lenovo TopSeller - avec 1 an de support Premier Lenovo,1314.12,,,,,(50/60 Hz),,,,,,,,,,,33 Mo,,,,,,,,,,,,,,Français,,,,,,,,,,,,,,,,,,,,,,Intel UHD Graphics 770 mémoire vidéo partagée (UMA),,,,,,,,,,,SSD 512 Go - PCI Express 4.0 x4 - M.2 2280,,,,,,,,,,,,,,,,,,,,,,Garantie de base - 3 ans - sur site ¦ Garantie étendue - 1 an - sur site - temps de réponse : jour ouvré suivant,,,,,,,,,,,,,,,,,,,Oui,Langue : français / région : France,,,,,,,,,,,,33 Mo,,,,,,,,,,,,,"TCO Certified Desktops 9, ENERGY STAR EPEAT Gold",,,,,,,,,13.61 kg,,FCLGA1700 Socket,,,,"1 x Intel Core i7 (14ème génération) i7-14700 / 2.1 GHz (jusqu'à 5.4 GHz, (20 cœurs)",,,Lenovo TopSeller,,,,,,,16 Go (installé) / 128 Go (maximum) - DDR5 SDRAM - non ECC,,,,1GbE,,,,,,,1 an de support Premier Lenovo,,,Pas de disque optique,,,,Windows 11 Pro,,,,,,,,,,Intel vPro Enterprise,,,,,,,,,Poste de travail - tour,,,,,,,,,,,,,,,,,,
10305666,Lenovo ThinkStation P3 30GS,LENOVO,"Tour 1 x Core i7 i7-14700K / jusqu'à 5.6 GHz - vPro Enterprise - RAM 32 Go - SSD 1 To - TCG Opal Encryption, NVMe, Performance - RTX A2000 - Gigabit Ethernet - Win 11 Pro - moniteur : aucun - clavier : Français - Lenovo TopSeller",2143.53,,,,,(50/60 Hz),,,,,,,,,,,33 Mo,,,,,,,,,,,,,,Français,,,,,,,,,,,1 carte GPU unique/ GPU intégrée,,,,,,,,,,RAID (SATA 6Gb/s); RAID (PCI Express (NVMe)),NVIDIA RTX A2000 / Intel UHD Graphics 770,,,,,,,,,,,"SSD 1 To - PCI Express 4.0 x4 - M.2 2280 - TCG Opal Encryption, NVM Express (NVMe), Performance",,,,,,,1311 kg d'émissions de carbone,,,,,,,,,,,,,,,Garantie limitée - 3 ans - sur site,,,,,,,,,,,,,,,,,,,Oui,Langue : français / région : France,,,,,,,,,,,,33 Mo,12 Go GDDR6 SDRAM,,,,,,,,,,,,"TCO Certified Desktops 9, ENERGY STAR EPEAT Gold",,,,,,,,,13.61 kg,,FCLGA1700 Socket,,,,"1 x Intel Core i7 (14ème génération) i7-14700K / 3.4 GHz (jusqu'à 5.6 GHz, (20 cœurs)",,,Lenovo TopSeller,,,,,,,32 Go (installé) / 128 Go (maximum) - DDR5 SDRAM - non ECC,,,,1GbE,,,,,,,,,,Pas de disque optique,,,,Windows 11 Pro,,,,,,,,,,Intel vPro Enterprise,,,,,,,,,Poste de travail - tour,,,,,,,,,,,,,,,,,,
10391024,HP Pro 290 G9,HP INC,SFF Core i3 i3-14100 / jusqu'à 4.7 GHz - RAM 8 Go - SSD 256 Go - NVMe - graveur de DVD - UHD Graphics 730 - Gigabit Ethernet - FreeDOS - moniteur : aucun - clavier : Français,509.0,,,,,(50/60 Hz),,,,,,,,,,,12 Mo,,,,,,,"Technologie Hyper-Threading, technologie Intel Turbo Boost 2, Intel Smart Cache",,,,,,,Français,,,,,,,,,,,,,,,,,,,,,,Intel UHD Graphics 730 Dynamic Video Memory Technology,,,,,,,,,,,SSD 256 Go - PCI Express - M.2 2280 - NVM Express (NVMe),,,,,,,,,,,,,,,,,,,,,,Garantie limitée - pièces et main d'oeuvre - 1 an - sur site,,,,,,,,,,,,,,,,,,,,Langue : français / région : France,,,,,,,,,,,,12 Mo L3,,,,,,,,,,,,,ENERGY STAR,,,,,,,,,4.2 kg,,,,,,"Intel Core i3 (14ème génération) i3-14100 (jusqu'à 4.7 GHz, (quadricœur)",,,,,,,,,,8 Go (installé) / 64 Go (maximum) - DDR4 SDRAM,,,,1GbE,,,,,,,,Stéreo,,Graveur de DVD,,,,FreeDOS,,,,,,,,,,,,,,,,,,,Ordinateur personnel - SFF,,,,,,,,,,,,,,,,,,
11537486,HP ProDesk 2 G1i E,HP INC,Tour Core i5 i5-14500 / jusqu'à 5 GHz - RAM 16 Go - SSD 256 Go - NVMe - UHD Graphics 770 - Gigabit Ethernet - Win 11 Pro - moniteur : aucun - noir Jack - Smart Buy,776.0,,,,,(50/60 Hz),,,,,,,,,,,24 Mo,,,,,,,Technologie Intel Turbo Boost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intel UHD Graphics 770 Dynamic Video Memory Technology,,,,Noir Jack,,,,,,,SSD 256 Go - PCI Express - M.2 - NVM Express (NVMe),,,,,,,,,,,,,,,,,,,,,,Garantie limitée - pièces et main d'oeuvre - 1 an - sur site,,,,,,,,,,,,,,,,,,,,Langue : français / région : France,,"HP Support Assistant, McAfee LiveSafe (1 an d'abonnement), HP Setup Integrated OOBE, HP System Event Utility, HP Documentation",,,,,,,,,,24 Mo L3,,,,,,,,,,,,,"Certifié TCO, génération 10, pour ordinateurs de bureau",,,,,,,,,5.98 kg,,,,,,"Intel Core i5 (14ème génération) i5-14500 / 2.6 GHz (jusqu'à 5 GHz, (14 cœurs)",,,HP Smart Buy,,,,,,,16 Go (installé) / 64 Go (maximum) - DDR5 SDRAM,,,,1GbE,,,,,,,,Stéreo,,Pas de disque optique,,,,Windows 11 Pro,,,,,,,,,,,,,,,,,,,Ordinateur personnel - tour,,,,,,,,,,,,,,,,,,
11537791,Lenovo ThinkCentre M70q Gen 5 12TD,LENOVO,"Minuscule Core i3 13100T / jusqu'à 4.2 GHz - RAM 8 Go - SSD 256 Go - TCG Opal Encryption, NVMe - UHD Graphics 730 - Gigabit Ethernet, IEEE 802.11ax (Wi-Fi 6E), Bluetooth 5.3 - Win 11 Pro - moniteur : aucun - clavier : Français - noir corbeau - Lenovo TopSeller - avec 3 ans de support Lenovo sur site",649.47,,,,,(50/60 Hz),,,,,,,,,,,12 Mo,,,,,,,,,,,,,,Français,,,,,,,,,,,,,,,,,,,,,,Intel UHD Graphics 730 mémoire vidéo partagée (UMA),,,,Noir corbeau,,,,,,,"SSD 256 Go - PCI Express 4.0 x4 - M.2 2280 - TCG Opal Encryption, NVM Express (NVMe)",,,,,,,263 kg d'émissions de carbone,,,,,,,,,,,,,,,Garantie de base - 1 an - sur site ¦ Garantie étendue - 3 ans - sur site,,,,,,,,,,,,,,,,,,,,Langue : français / région : France,,,,,,,,,,,,12 Mo,,,,,,,,,,,,,"TCO Certified Desktops 9, ENERGY STAR EPEAT Silver",,,,,,,,,1.25 kg,,,,,,"Intel Core i3 (13ème génération) 13100T / 2.5 GHz (jusqu'à 4.2 GHz, (quadricœur)",,,Lenovo TopSeller,,,,,,,8 Go (installé) / 64 Go (maximum) - DDR5 SDRAM,,,,"1GbE, 802.11a, 802.11b/g/n, Wi-Fi 5, Wi-Fi 6E, Bluetooth 5.3",,,,,,,3 ans de support Lenovo sur site,,,Pas de disque optique,,,,Windows 11 Pro,,,,,,,,,,,,,,,,,,,Ordinateur personnel - minuscule,,,,,,,,,,,,,,,,,,
11513116,Lenovo ThinkStation P2 30FR,LENOVO,"Tour 1 x Core i9 i9-14900 / jusqu'à 5.8 GHz - vPro Enterprise - RAM 32 Go - SSD 1 To - TCG Opal Encryption, NVMe, Performance - GeForce RTX 4060 - Gigabit Ethernet - Win 11 Pro - moniteur : aucun - clavier : Français - Lenovo TopSeller",2120.0,,,,,(50/60 Hz),,,,,,,,,,,36 Mo,,,,,,,,,,,,,,Français,,,,,,,,,,,1 carte GPU unique/ GPU intégrée,,,,,,,,,,RAID (SATA 6Gb/s); RAID (PCI Express (NVMe)),NVIDIA GeForce RTX 4060 / Intel UHD Graphics 770,,,,,,,,,,,"SSD 1 To - PCI Express 4.0 x4 - M.2 2280 - TCG Opal Encryption, NVM Express (NVMe), Performance",,,,,,,841 kg d'émissions de carbone,,,,,,,,,,,,,,,Garantie limitée - 3 ans - sur site,,,,,,,,,,,,,,,,,,,Oui,Langue : français / région : France,,,,,,,,,,,,36 Mo,8 Go GDDR6 SDRAM,,,,,,,,,,,,"TCO Certified Desktops 9, ENERGY STAR EPEAT Gold",,,,,,,,,9.67 kg,,FCLGA1700 Socket,,,,"1 x Intel Core i9 (14ème génération) i9-14900 / 2 GHz (jusqu'à 5.8 GHz, (24 cœurs)",,,Lenovo TopSeller,,,,,,,32 Go (installé) / 128 Go (maximum) - DDR5 SDRAM - non ECC,,,,1GbE,,,,,,,,,,Pas de disque optique,,,,Windows 11 Pro,,,,,,,,,,Intel vPro Enterprise,,,,,,,,,Poste de travail - tour,,,,,,,,,,,,,,,,,,
