id,nom,marque,caracteristiques,prix,Affichage,Ajustements,Alimentation,Alimentation fournie,Ancrable,Appareil d'entrée,Appareils intégrés,Avertissement sur les couleurs de l'image,Batterie,Caractéristiques,Certification Microsoft,Certification du logiciel,Classe énergétique,Clavier numérique,Commandes,Compatibilité,Compatibilité TTA,Compatibilité de la taille de l'écran,Compatibilité ordinateur portable,Configuration requise,Connecteur,Connecteur (deuxième extrémité),Connecteurs d'entrée,Contenu de l'emballage,Contenu recyclé du produit,Conçu pour,Couleur,Courant nominal,Destiné à,Dimension Rack,Dimensions d'ordinateur portable prises en charge,Dispositif de pointage,Dispositifs de sécurité,Débit de transfert de données,Effets sonores,Empreinte carbone,Epaisseur,Facteur de forme,Facteur de forme du casque,Fonction de raccourcis clavier,Fonctionne avec Chromebook,Fonctions,Fonctions supplémentaires,Format,Fourni avec,Gamme de couleurs,Garantie du fabricant,Hauteur (unités de rack),Impédance,Inclinaison,Interface,Interface de montage VESA,Interface de station d'accueil,Interfaces vidéo,Jeu,Lavable,Localisation,Localisation et disposition,Longueur,Longueur du câble,Luminosité,Matière du boîtier,Matériau,Matériau du produit,Microphones fournis,Mode de fonctionnement des appareils électriques,Mode de fonctionnement du microphone,Mode de sortie audio,Multipoint,Nbre de touches,Nombre de boutons,Nombre de touches,Nombre de touches spéciales,Nombre inclus,Normes de conformité,Normes environnementales,Panoramique,Performance,Performances,Pistes de la carte ISO,Pivoter,Pliable,Poids,Poids de la charge max.,Positionnement/montage,Processeur,Profondeur réglable,Programme de ventes par le fabricant,Protection,Protocole de liaison de données,Puissance d'entrée max.,Quantité emballée,Rapport de contraste,Revêtement de l'écran,Récepteur sans fil,Réglages de la position de l'écran,Réseaux,Résolution,Résolution native,Rétroéclairage du clavier,Rétroéclairé,Services inclus,Spécifications audio,Stockage,Style de touches,Suppresseur de bruit actif,Suppression du bruit de microphone,Système d'exploitation,Système d'exploitation requis,Taille,Technologie Adaptive-Sync,Technologie de casque,Technologie de charge rapide,Technologie de connectivité,Technologie de détection de mouvements,Technologie du microphone,Technologie sans fil,Temps de réponse,Tension,Tension requise,Type,Type d'emballage,Type d'interface (bus),Type de Produit,Type de contacts,Type de diaphragme,Type de licence,Type de microphone,Type de panneau,Type de prise,Type de rack,Type de tarification,Utilisation recommandée,Webcam intégrée,Éléments de montage
8653497,Logitech Pebble 2 Combo,LOGITECH,Ensemble clavier et souris - sans fil - Bluetooth LE - AZERTY - Français - blanc ton sur ton,59.99,,,,,,,,,,,,,,,,,,,,,,,,,,,Blanc ton sur ton,,,,,Souris - sans fil - optique,,,,,,,,"Easy-Switch, fonction arrière, dictée, Emoji, capture d'écran, recherche, afficher le bureau, interrupteur marche/arrêt, verrouillage écran, multimédia",,,,,,,Garantie de 2 ans,,,,Bluetooth LE,,,,,,,AZERTY Français,,,,,,,,,,,,,,3,,,,,,"Commutation de sensibilité en temps réel 400 - 4 000 dpi, accélération maximum 10 G, vitesse de suivi 20 ips",,,,,,,,,,,,,,,,,Récepteur USB Logitech Logi Bolt,,,,,,,,,,,,,,,,,,,Sans fil,,,,,,,,,,,,,,,,,,,,,
8653498,Logitech Pebble 2 Combo for Mac,LOGITECH,Ensemble clavier et souris - sans fil - Bluetooth LE - AZERTY - Français - graphite ton sur ton,59.99,,,,,,,,,,,,,,,,,,,,,,,,,,,Graphite ton sur ton,,,,,Souris - sans fil - optique,,,,,,,,"Easy-Switch, dictée, Emoji, capture d'écran, afficher le bureau, interrupteur marche/arrêt, verrouillage écran, luminosité, ne pas déranger, touche secret, lecture/pause, volume -, volume +",,,,,,,Garantie de 2 ans,,,,Bluetooth LE,,,,,,,AZERTY Français,,,,,,,,,,,,,,3,,,,,,"Commutation de sensibilité en temps réel 400 - 4 000 dpi, accélération maximum 10 G, vitesse de suivi 20 ips",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sans fil,,,,,,,,,,,,,,,,,,,,,
10290163,HP Pavilion 400 ** version Belge **,HP INC,"Ensemble clavier et souris - USB - Belge - noir de jais - pour Portable 24, 27, 590, 595, TP01",38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Noir de jais,,,,,Souris,,,,,,,,,,,,,,,,,,,USB,,,,,,,Belge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Filaire,,,,,,,,,,,,,,,,,,,,,
4251502,CHERRY B.UNLIMITED 3.0,CHERRY,Ensemble clavier et souris - sans fil - 2.4 GHz - Français - commutateur : CHERRY SX - noir,84.03,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,Noir,,,,,Souris - sans fil - infrarouge,,,,,,,,,,,,,,,Garantie de 3 ans,,,,2.4 GHz,,,,,,,Français,,,,,,,,,,,,105,,3,4,,,Blue Angel,,Résolution commutable en temps réel 1000/2000 dpi,,,,,,,,,,,,,,,,,Récepteur sans fil USB,,,,,,,,,,,,,,,,,,,Sans fil,,,,,,,,,,,CHERRY SX,,,,,,,,,,
4758666,CHERRY KC 6000 SLIM,CHERRY,Clavier - USB - Français - commutateur : CHERRY SX - noir,42.01,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,Noir,,,,,,,,,,,,,,,,,,,,Garantie de 3 ans,,,,USB,,,,,,,Français,,,,,,,,,,,,105,,,6,,,,,,,,,,660 g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Filaire,,,,,,,,,,,CHERRY SX,,,,,,,,,,
6181401,CHERRY GENTIX DESKTOP,CHERRY,Ensemble clavier et souris - sans fil - 2.4 GHz - Français - noir,42.01,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,Noir,,,,,Souris - sans fil - optique - droitiers et gauchers,,,,,,,,"Multimédia, programmable, Bureau, calculatrice, e-mail, touche secret, navigateur, lecture/pause, piste précédente, piste suivante, volume -, volume +, verrou clavier Windows",,,,,,,Garantie de 2 ans,,,,2.4 GHz,,,,,,,Français,,,,,,,,,,,,105,,6,10,,,,,Résolution commutable en temps réel 1000/2000 dpi,,,,,,,,,,,,,,,,,Nano récepteur sans fil USB,,,,,,,,,,,,,,,,,,,Sans fil,,,,,,,,,,,,,,,,,,,,,
6311841,CHERRY KC 4500 ERGO,CHERRY,Clavier - USB - AZERTY - Français - noir,47.05,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,Noir,,,,,,,,,,,,,"Volume -, volume +, volume, piste précédente, piste suivante, lecture/pause, calculatrice",,,,,,,Garantie de 2 ans,,,,USB,,,,,,,AZERTY Français,,,,,,,,,,,,109,,,3,,,,,,,,,,750 g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Filaire,,,,,,,,,,,,,,,,,,,,,
6747591,CHERRY STREAM DESKTOP RECHARGE,CHERRY,CHERRY STREAM DESKTOP RECHARGE Ensemble sans fil multimédia USB noir Rechargeable,92.43,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,Noir,,,,,Souris - sans fil - optique - droitiers et gauchers,,,,,,,,"Programmable, calculatrice, e-mail, touche secret, navigateur, lecture/pause, piste précédente, piste suivante, volume -, volume +, verrouillage système",,,,,,,Garantie de 2 ans,,,,2.4 GHz,,,,,,,Français,,,,,,,,,,,,105,,6,10,,,Blue Angel,,Résolution commutable en temps réel 1000 / 1600 / 2400 dpi,,,,,,,,,,,,,,,,,Nano récepteur sans fil USB,,,,,,,,,,,,,,,,,,,Sans fil,,,,,,,,,,,CHERRY SX,,,,,,,,,,
6803320,CHERRY DW 9100 SLIM,CHERRY,CHERRY DW 9100 SLIM Ensemble sans fil clavier/souris USB et Bluetooth noir/bronze rechargeable,100.83,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,Noir/bronze,,,,,Souris - sans fil - optique,,,,,,,,,,,,,,,Garantie de 2 ans,,,,"2.4 GHz, Bluetooth 4.2",,,,,,,Français,,,,,,,,,,,,105,,6,6,,,,,,,,,,,,,,,,,,,,,,Nano récepteur sans fil USB,,,,,,,,,,Chiclet,,,,,,,,,Sans fil,,,,,,,,,,,,,,,,,,,,,
7319918,SATECHI by TILOLI CLAVIER FILAIRE Alu AZERTY USB-C,SATECHI,Wired Keyboard Alu AZERTY USB-C,58.33,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,"Verrouillage de la clé FN, luminosité, changement d'application, contrôle du rétroéclairage, piste suivante, piste précédente, lecture/pause, touche secret, volume -, volume +, éjection",,,,,,,1 an de garantie,,,,USB-C,,,,,,,AZERTY Français,,,,,,,,,,,,,,,,,,,,,,,,,440 g,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,Filaire,,,,,,,,,,,,,,,,,,,,,
7450272,Logitech G413 SE,LOGITECH,Clavier - rétro-éclairé - USB - AZERTY - Français - commutateur : Tactile - noir,89.99,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,Noir,,,,,,,,,,,,,Multimédia,,,,,,,Garantie de 2 ans,,,,USB,,,,Oui,,,AZERTY Français,,,,,,,,,,,,,,,,,,,,,,,,,780 g,,,,,,,,,,,,,,,,,,Blanc,,,,,,,,,,,,,Filaire,,,,,,,,,,,Tactile,,,,,,,,,,
7450274,Logitech G413 TKL SE,LOGITECH,Clavier - rétro-éclairé - USB - AZERTY - Français - commutateur : Tactile - noir,79.99,,,,,,,,,,,,,,,,,,,,,,,,,,,Noir,,,,,,,,,,,,,Multimédia,,,,,,,Garantie de 2 ans,,,,USB,,,,Oui,,,AZERTY Français,,,,,,,,,,,,,,,,,,,,,,,,,650 g,,,,,,,,,,,,,,,,,,Blanc,,,,,,,,,,,,,Filaire,,,,,,,,,,,Tactile,,,,,,,,,,
7840897,CHERRY KC 6000 SLIM,CHERRY,Clavier - USB-C - AZERTY - Français - commutateur : CHERRY SX - argent,42.01,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,Argent,,,,,,,,,,,,,,,,,,,,Garantie de 3 ans,,,,USB-C,,,,,,,AZERTY Français,,,,,,,,,,,,,,,,,,,,,,,,,660 g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Filaire,,,,,,,,,,,CHERRY SX,,,,,,,,,,
2680024,Logitech MK270 Wireless Combo,LOGITECH,Ensemble clavier et souris - sans fil - 2.4 GHz - Français,44.99,,,,,,,,,,"Roulette de défilement, sans fil, commutateur de mise sous tension / hors tension, Résolution 1 000 dpi",,,,,,,,,,,,,,,,,,,,,,Souris - optique,,,,,,,,"Exploration internet, calculatrice, e-mail, volume, touche secret, lecture/pause",,Bouton marche/arrêt,,,,,Garantie de 3 ans,,,,2.4 GHz,,,,,,,Français,,,,,,,,,,,,,,3,8,,,,,,,,,,,,,,,,,,,,,,Récepteur sans fil USB,,,,,,,,,,,,,,,,,,,Sans fil,,,,,,,,,,,,,,,,,,,,,
2089170,Logitech Desktop MK120,LOGITECH,Logitech Desktop MK120Ensemble filaire clavier et sourisUSBFrançais,29.99,,,,,,,,,,"Roulette de défilement, Résolution 1 000 dpi",,,,,,,,,,,,,,,,,,,,,,Souris - optique,,,,,,,,,,"Étanche, pieds d'inclinaison",,,,,Garantie de 3 ans,,,,USB,,,,,,,Français,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Filaire,,,,,,,,,,,,,,,,,,,,,
4878005,HP Business Slim,HP INC,Clavier - USB - noir - En vrac,384.0,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,Noir,,,,,,Lecteur de carte à puce,,,,,,,,,,,,,,1 an de garantie,,,,USB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600 g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Filaire,,,,,,,,En vrac,,,,,,,,,,,,,
4881397,HP Pavilion 400,HP INC,Ensemble clavier et souris - USB - Français - noir de jais,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Noir de jais,,,,,Souris,,,,,,,,,,,,,,,,,,,USB,,,,,,,Français,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Filaire,,,,,,,,,,,,,,,,,,,,,
2077303,Logitech K120,LOGITECH,Clavier - USB - QWERTY - International US,17.99,,,,,,,,,,,Compatible with Windows 7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Étanche,,,,,Garantie de 3 ans,,,,USB,,,,,,,QWERTY International US,,,,,,,,,,,,,,,,,,,,,,,,,0.55 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Filaire,,,,,,,,,,,,,,,,,,,,,
1386042,CHERRY ML4700,CHERRY,Pavé numérique - USB - US - noir,50.41,,,,,,,,,,,,,,,,,,,,,,,,,,,Noir,,,,,,,,,,,,,Programmable,,Technologie Cherry ML,,,,,Garantie de 3 ans,,,,USB,,,,,,,US,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Filaire,,,,,,,,,,,,,,,,,,,,,
3138385,Urban,URBAN-FACT,Clavier - USB - AZERTY - Français - étanche - noir,20.75,,,,,,,,,,,,,,,,,,,,,,,,,,,Noir,,,,,,,,,,,,,,,"Pieds d'inclinaison, indicateur DEL de statut, étanche",,,,,Garantie de 2 ans,,,,USB,,,,,,,AZERTY Français,,,,,,,,,,,,104,,,,,,,,,,,,,421 g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Filaire,,,,,,,,,,,,,,,,,,,,,
3143333,CHERRY KC 1000,CHERRY,"Keyboard KC 1000 Light Grey (gris clair) , USB , Silencieux et résistantTouche marqué au laser ( très résistant à l'usure)",14.28,,,,,,,,,,,Compatible with Windows 7,,,,,,,,,,,,,,,,Gris clair,,,,,,,,,,,,,"Veille, calculatrice, e-mail, navigateur",,,,,,,Garantie de 3 ans,,,,,,,,,,,Français,,,,,,,,,,,,105,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Filaire,,,,,,,,,,,CHERRY LPK,,,,,,,,,,
7221543,Logitech MX Keys Mini pour les entreprises,LOGITECH,Logitech MX Keys Mini For Business - Pale Grey - FRA,130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Gris pâle,,,,,,,,,,,,,"Touche secret, dictée, Easy-Switch",,,,,,,Garantie de 2 ans,,,,Bluetooth LE,,,,,,,AZERTY Français,,,,,,,,,,,,79,,,,,,,,,,,,,506.4 g,,,,,,,,,,,,Récepteur USB Logitech Logi Bolt,,,,,,Oui,,,,,,,,,,,,,Sans fil,,,,,,,,,,,,,,,,,,,,,
7221544,Logitech MX Keys Mini pour les entreprises,LOGITECH,Logitech MX Keys Mini For Business - Graphite - FRA,130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Graphite,,,,,,,,,,,,,"Touche secret, dictée, Easy-Switch",,,,,,,Garantie de 2 ans,,,,Bluetooth LE,,,,,,,AZERTY Français,,,,,,,,,,,,79,,,,,,,,,,,,,506.4 g,,,,,,,,,,,,Récepteur USB Logitech Logi Bolt,,,,,,Oui,,,,,,,,,,,,,Sans fil,,,,,,,,,,,,,,,,,,,,,
10374694,Targus,TARGUS,Clavier - multi-appareil - compact - antimicrobienne - sans fil - Bluetooth 5.1 - Français - noir,34.99,,,,,,,,,,,,,,,,,,,,,,,,,,,Noir,,,,,,,,,,,,,Interrupteur marche/arrêt,,,,,,,Garantie de 2 ans,,,,Bluetooth 5.1,,,,,,,Français,,,,,,,,,,,,,,,,,,,,,,,,,450 g,,,,,,Protection antimicrobienne DefenseGuard,,,,,,,,,,,,,,,,,,,,,,,,,Sans fil,,,,,,,,,,,,,,,,,,,,,
8672767,CHERRY KW 7100 MINI BT,CHERRY,Clavier - sans fil - Bluetooth 5.1 - AZERTY - Français - commutateur : CHERRY SX,46.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Garantie de 2 ans,,,,Bluetooth 5.1,,,,,,,AZERTY Français,,,,,,,,,,,,,,,,,,,,,,,,,454 g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sans fil,,,,,,,,,,,CHERRY SX,,,,,,,,,,
2380388,HPE BFR with PVC Free Kit,HP ENT,"Ensemble clavier et souris - USB - Espagnol - pour ProLiant MicroServer Gen10, MicroServer Gen8, ML10 v2, SL4540 Gen8, XL230a Gen9",62.0,,,,,,,,,,,,,,,,,,,,,,,,,,"ProLiant DL120 G7, DL160 G6, DL165 G7, DL360 G7, DL360p Gen8, DL380 G7, DL380 Gen9, DL560 Gen8, MicroServer, MicroServer Gen10, MicroServer Gen8, ML10 v2, ML110 G7, ML310e Gen8, ML350e Gen8, SL160s G6, SL165s G7, SL230s Gen8, SL250s Gen8, SL270s Gen8, SL4540 Gen8, XL220a Gen8, XL230a Gen9",,,,,,Souris,,,,,,,,,,,,,,,,,,,USB,,,,,,,Espagnol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Filaire,,,,,,,,,,,,,,,,,,,,,
11783676,Microsoft Surface Clavier pour Surface Pro 12 pouces,MICROSOFT,"Microsoft Surface Clavier pour Surface Pro 12 pouces                    Clavier AZERTY seul - Ardoise                                                              Clavier AZERTY complet avec touches rétroéclairées et trackpad intégré Ultra-léger (335g) Touches dédiées : Copilot, Verrouiller, Capture d’écran, Couper le micro",116.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3978728,Uniformatic,UNIFORMATI,Repose-poignet pour clavier,16.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10311711,XtremeMac Aluminum,MCL SAMAR,Tapis de souris - gris sidéral,24.99,,,,,,,,,,,,,,,,,,,,,,,,,,,Gris sidéral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aluminium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7294823,StarTech.com Support Clavier Coulissant sous Bureau,STARTECH,"<p>Ce support pour clavier sous le bureau rendra vos journées de travail plus agréables, en assouplissant la pression sur vos poignets et vos bras. Il vous fera en outre gagner un espace précieux.</p><h3>Conception stable et spacieuse</h3><p>Le suppor",117.99,,,,,,,,,,,,,,,,,,,,,,,,"La plate-forme du clavier, 4 clips de gestion de câbles, ensemble de bras, gabarit de montage, voie de guidage, coussinet en mousse auto-adhésive, 2 vis de fixation des palettes, 2 écrous de montage de palette, clé, tapis de souris, 6 protections pour vis, 6 vis de montage, 4 vis de montage du support de clavier",,,Noir,,,,,,,,,,,,,,,,,,,,Garantie de 2 ans,,,,,,,,,,,,,,,,,Acier,,,,,,,,,,,RoHS,,,,,,,,2 kg,,Montable sous bureau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1887721,CHERRY WetEx European without Windows Keys,CHERRY,Protège-clavier - pour Compact-Keyboard G84-4400,26.88,,,,,,,,,,,,,,,,,,,,,,,,,,Compact-Keyboard G84-4400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1 g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1887763,Membrane de Protection pour clavier G80-3000 105 touches,CHERRY,Membrane de Protection pour clavier G80-3000 105 touches,26.88,,,,,,,,,,,,,,,,,,,,,,,,,,CHERRY G81-3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pour la vente au détail,,,,,,,,,,,,,
11558958,Kensington Duo Gel,KENSINGTON,Repose-poignet pour clavier - mince - rouge,20.83,,,,,,,,,,,,,,,,,,,,,,,,,,,Rouge,,,,,,,,,,,,,,,,,,,,Garantie de 2 ans,,,,,,,,,,,,,,,,,Gel,,,,,,,,,,,MIL-STD 810H 504.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11558960,Kensington Duo Gel,KENSINGTON,Repose-poignet pour clavier - mince - bleu,20.83,,,,,,,,,,,,,,,,,,,,,,,,,,,Bleu,,,,,,,,,,,,,,,,,,,,Garantie de 2 ans,,,,,,,,,,,,,,,,,Gel,,,,,,,,,,,MIL-STD 810H 504.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11882450,CHERRY XTRFY GP6,CHERRY,Tapis de souris - grand - noir,24.37,,,,,,,,,,,,,,,,,,,,,,,,,,,Noir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chiffon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grand,,,,,,,,,,,,,,,,,,,,,,,,,
11882451,CHERRY XTRFY GP6,CHERRY,Tapis de souris - grand - Hydrus - rouge,24.37,,,,,,,,,,,,,,,,,,,,,,,,,,,Rouge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chiffon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grand,,,,,,,,,,,,,,,,,,,,,,,,,
11882452,CHERRY XTRFY GP7,CHERRY,Tapis de souris - grand - noir,32.77,,,,,,,,,,,,,,,,,,,,,,,,,,,Noir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Graphene cloth, base en caoutchouc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grand,,,,,,,,,,,,,,,,,,,,,,,,,
4089598,Membrane de Protection EZ Clean pour Clavier G84-4100,CHERRY,Protège-clavier - pour XS G84-5500,26.88,,,,,,,,,,,,,,,,,,,,,,,,,,XS G84-5500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2189051,Ergotron Neo-Flex,ERGOTRON,Flex - Plateau articulé pour clavier/souris - montable sous bureau - noir,154.0,,,,,,,,,,,,,,,,,,,,,,,,"Support coulissant, attache-support",,,Noir,,,,,,,,,,,,,,,,,,,,Garantie de 3 ans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6 kg,,Montable sous bureau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11536290,CHERRY WetEx STREAM KEYBOARD,CHERRY,Protège-clavier - transparent - pour STREAM JK-8500,26.88,,,,,,,,,,,,,,,,,,,,,,,,,,STREAM JK-8500,Transparent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11536461,CHERRY STREAM PROTECT MEMBRANE,CHERRY,"Protège-clavier - Configuration pour la France, 105 + 10 - noir - pour STREAM CLAVIER, CLAVIER SANS FIL",21.75,,,,,,,,,,,,,,,,,,,,,,,,,,"STREAM CLAVIER, CLAVIER SANS FIL",Noir,,,,,,,,,,,,,,,,,,,,Garantie de 2 ans,,,,,,,,,,,,,,,,,Silicone,,,,,,,,,,,"cURus, FCC, UKCA, VDE GS",,,,,,,,100 g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11536758,CHERRY WetEx STREAM KEYBOARD,CHERRY,Protège-clavier - transparent - pour STREAM JK-8500,26.88,,,,,,,,,,,,,,,,,,,,,,,,,,STREAM JK-8500,Transparent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11536906,CHERRY STREAM PROTECT MEMBRANE,CHERRY,"Protège-clavier - disposition en français, 105 + 10 touches - gris pâle - pour STREAM CLAVIER, CLAVIER SANS FIL",21.75,,,,,,,,,,,,,,,,,,,,,,,,,,"STREAM CLAVIER, CLAVIER SANS FIL",Gris pâle,,,,,,,,,,,,,,,,,,,,Garantie de 3 ans,,,,,,,,,,,,,,,,,Silicone,,,,,,,,,,,"cURus, UKCA, FCC, VDE GS",,,,,,,,113 g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11548468,Ergotron LX Pro,ERGOTRON,Plateau articulé pour clavier/souris - ajustable - montable sur mur - noir,305.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Noir,,,,,,,,,,,,,,,,,,,,10 ans de garantie,,,,,,,,,,,,,,,,,Aluminium,,,,,,,,,,,,,,,,,,,5.17 kg,,Montable sur mur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11548476,Ergotron LX Pro,ERGOTRON,Plateau articulé pour clavier/souris - ajustable - montable sur mur - blanc,305.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Blanc,,,,,,,,,,,,,,,,,,,,10 ans de garantie,,,,,,,,,,,,,,,,,Aluminium,,,,,,,,,,,,,,,,,,,5.17 kg,,Montable sur mur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11548484,Ergotron LX Pro,ERGOTRON,Plateau articulé pour clavier/souris - ajustable - montable sur mur - gris foncé,305.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Gris foncé,,,,,,,,,,,,,,,,,,,,10 ans de garantie,,,,,,,,,,,,,,,,,Aluminium,,,,,,,,,,,,,,,,,,,5.17 kg,,Montable sur mur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1937140,Ergotron LX,ERGOTRON,"Plateau articulé pour clavier/souris - montable sur mur, montage sur rail mural - aluminium poli",305.0,,,,,,,,,,,,,,,,,,,,,,,,Repose-poignet,,,Aluminium poli,,,,,,,,,,,,,,,,,,,,10 ans de garantie,,,,,,,,,,,,,,,,,Aluminium,,,,,,,,,,,"ETL, OSHPD",,,,,,,,,,"Montable sur mur, montage sur rail mural",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3415697,HP,HP INC,"Habillage du clavier - pour Color LaserJet Enterprise MFP M578; LaserJet Enterprise Flow MFP M578, MFP M634, MFP M635",16.0,,,,,,,,,,,,,,,,,,,,,,,,,,"Color LaserJet Enterprise MFP M578; Color LaserJet Managed Flow MFP E67660; LaserJet Enterprise MFP M634, MFP M635, MFP M636; LaserJet Enterprise Flow MFP M528, MFP M578, MFP M634, MFP M635, MFP M636; LaserJet Managed MFP E52645; LaserJet Managed Flow MFP E52645",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Suédois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
