id,nom,marque,caracteristiques,prix,Accessoires compris,Améliorations d'image,Audio,Avertissement sur les couleurs de l'image,Bruitages,Caméra,Capacité de stockage,Caractéristiques,Cartes mémoire prises en charge,Certification Microsoft,Chaînage en marguerites,Classe de diagonale,Classe énergétique,Code QR du label énergétique URL,Commutateur clavier-écran-souris,Compatible HDR,Connecteurs d'entrée,Connectivité,Consommation d'énergie annuelle,Consommation en fonctionnement,Consommation électrique en mode marche,Consommation électrique en veille,Contrôleur graphique,Conçu pour,Couleur,Câbles inclus,Densité par pixel,Dimensions (LxPxH) - avec base,Dimensions (LxPxH) - avec socle (orientation paysage),Dimensions (LxPxH) - avec support,"Dimensions (LxPxH) - avec support (orientation paysage, position la plus haute)",Dimensions (LxPxH) - avec support (position la plus basse),Dimensions (LxPxH) - avec support (position la plus haute),Dimensions (LxPxH) - sans base,Dimensions (LxPxH) - sans support,Dimensions (LxPxH) - unité d'affichage,Disque dur,Empreinte carbone,Entrée audio,Ethernet intégré,Facteur de forme,Fonctions commerciales,Format HDR,Format d'affichage,Format de l'image,Formats vidéo d'entrée,Fourni avec,Gamme de couleurs,Garantie du fabricant,Haut-parleurs,Interface PC,Interface vidéo,Interfaces,Jeu,Lecteur de carte,Localisation,Logiciel(s) inclus,Luminosité,Matériaux de terres rares,Modes vidéo,Moniteur,Nombre d'écrans,Nombre de ports HDMI,Normes de conformité,Normes environnementales,Plate-forme,Plateforme,Poids,Prise en charge des couleurs,Processeur,Programme de ventes par le fabricant,RAM,Rapport de contraste,Revêtement de l'écran,Réglages de la position de l'écran,Réseaux,Résolution,Résolution maximale,Résolution native,Services de diffusion en streaming sur Internet,Services inclus,Stockage optique,Système d'exploitation fourni,Système de haut-parleurs,Taille d'écran recommandée,Taille de la diagonale,Taux d'image et technologie d'amélioration,Taux de trame (max),Technologie,Technologie 24p,Technologie Adaptive-Sync,Technologie HDR,Technologie de connectivité,Technologie de rétroéclairage LCD,Temps de réponse,Tension,Tuner TV numérique,Tuner de télévision,Type,Type de Produit,Type de panneau,Type de tarification,USB,Unité d'affichage pour mur vidéo,Utilisation commerciale,Utilisation recommandée,Webcam intégrée,Écran incurvé
11498160,Philips 34B2U3600C,PHILIPSMMD,"3000 Series - écran LED - incurvé - 34"" - 3440 x 1440 WQHD @ 120 Hz - VA - 3500:1 - HDMI, DisplayPort, USB-C - haut-parleurs - noir texturé",520.95,,,,,,,,Commutateur KVM,,,,,Classe D,,,,"HDMI, DisplayPort, USB-C",,,,,,,,Noir texturé,,0.23175 mm,,,,,,80.7 cm x 28.7 cm x 57.5 cm,,,,,,,Oui,21:9,,,,,,,"104% NTSC, 120% sRGB",,,,,,,,,,,,,,,,"DDC/CI, RoHS, sans BFR, PVC-free, Energy Star","TCO Certified Edge Displays, Certifié TCO, génération 10, pour écrans, ENERGY STAR",,,10.4 kg,"1,07 milliards de couleurs",,,,3500:1,"Anti-éblouissement, 3H Hard Coating, Diffusion globale de 25 %","Hauteur, pivotant, inclinaison",,,,"WQHD 3440 x 1440 (DisplayPort: 120 Hz, HDMI: 100 Hz, USB-C: 120 Hz)",,,,,,,,,,,,AMD Adaptive-Sync,,,,,CA 100-240 V (50/60 Hz),,,,,VA,,,,,,,Oui
11507500,ASUS VP229HF,ASUSTEK,"Écran LED - jeux - 22"" (22"" visualisable) - 1920 x 1080 Full HD (1080p) @ 100 Hz - IPS - 250 cd/m² - 1000:1 - 1 ms - HDMI, VGA - noir",90.5,,,,,,,,,,,,,Classe C,Https://eprel.ec.europa.eu/qr/2110997,,,"HDMI, VGA",,,,,,,,Noir,,0.249 mm,,,49.36 cm x 20.44 cm x 35.76 cm,,,,,,,,,,,16:9,,,,,,,99% sRGB,,,,,,Oui,,,,250 cd/m²,,,,,,"TUV Rheinland Low Blue Light Certification, TUV Rheinland Flicker Free Certification, FSC Mix","TCO Certified Displays 9, ENERGY STAR EPEAT Silver",,,2.7 kg,"16,7 millions de couleurs",,,,1000:1,Anti-éblouissement,Inclinaison,,,,Full HD (1080p) 1920 x 1080 à 100 Hz,,,,,,,,,,,,,,,,"5 ms (gris-à-gris), 1 ms (MPRT)",CA 100-240 V (50/60 Hz),,,,,IPS,,,,,,,
9879202,ASUS BE24EQK,ASUSTEK,"Écran LED - 24"" (23.8"" visualisable) - 1920 x 1080 Full HD (1080p) @ 75 Hz - IPS - 300 cd/m² - 1000:1 - 5 ms - HDMI, VGA, DisplayPort - haut-parleurs - noir",183.0,,,,,,,,"Webcam 1080p, réseau de microphones",,,,,Classe D,Https://eprel.ec.europa.eu/qr/387750,,,"HDMI, VGA, DisplayPort",,22 kWh,,,,,,Noir,,0.275 mm,,,54 cm x 19.5 cm x 42.6 cm,,,,,,,,,,,16:9,,,,,,,72% NTSC,,,,,,,,,,300 cd/m²,,,,,,"UL, VCCI, C-Tick, BSMI, cUL, ICES-003, WHQL, CB, CCC, FCC, RoHS, ISO 9241-307, KCC, WEEE, PSE Mark, MEPS, J-MOSS, ErP Ready, E-Standby, KC, CEL, TUV Rheinland Low Blue Light Certification, CU, TUV Rheinland Flicker Free Certification","TCO Certified Displays 9, ENERGY STAR",,,4.6 kg,"16,7 millions de couleurs",,,,1000:1 / 100000000:1 (dynamique),Anti-éblouissement,Inclinaison,,,,Full HD (1080p) 1920 x 1080 à 75 Hz,,,,,,,,,,,,,,,,5 ms (gris-à-gris),(50/60 Hz),,,,,IPS,,,,,,,
6289368,ASUS ProArt PA279CV,ASUSTEK,"Écran LED - 27"" (27"" visualisable) - 3840 x 2160 4K @ 60 Hz - IPS - 350 cd/m² - 1000:1 - HDR10 - 5 ms - 2xHDMI, DisplayPort, USB-C - haut-parleurs",438.0,,,,,,,,Concentrateur USB 3.0,,,,,Classe F,Https://eprel.ec.europa.eu/qr/403921,,HDR10,"2xHDMI, DisplayPort, USB-C",,,,32.1 Watt,,,,,,0.155 mm,,,61.4 cm x 22.782 cm x 52.35 cm,,,,,,,,,,,16:9,,,,,,,100% sRGB,Garantie de 3 ans,,,,,,,,,350 cd/m²,,,,,,"TUV Rheinland Low Blue Light Certification, TUV Rheinland Flicker Free Certification, DisplayPort 1.2, HDCP 2.2",TCO Certified Displays 9,,,8.6 kg,"1,074 milliard de couleurs (10 bits)",,,,1000:1 / 100000000:1 (dynamique),Anti-éblouissement,"Hauteur, pivot (rotation), pivotant, inclinaison",,,,4K 3840 x 2160 à 60 Hz,,,,,,,,,,,,VESA Adaptive-Sync,,,,5 ms (gris-à-gris),,,,,,IPS,,,,,,,
11828848,Lenovo ThinkVision P27QD-40,LENOVO,"40 - Écran LED - 27"" - 2560 x 1440 QHD @ 120 Hz - IPS - 350 cd/m² - 1500:1 - 4 ms - HDMI, DisplayPort - noir corbeau",588.0,,,,,,,,Concentrateur à USB 3.2 de génération 1,,,,,Classe D,,,,"HDMI, DisplayPort",,,,,,,,Noir corbeau,,0.2331 mm,,,,,,61.34 cm x 19.5 cm x 53.91 cm,,,,,,,Oui,16:9,,,,,,,"98% DCI-P3, 99% BT.709, 99% sRGB",Garantie de 3 ans,,,,,,,Anglais / Europe,,350 cd/m²,,,,,,"China Energy standard Tier 1, Eyesafe Certified 2.0, Certification de confort oculaire TUV Rheinland (5 étoiles)","TCO Certified Edge Displays, Certifié TCO, génération 10, pour écrans, ENERGY STAR EPEAT Gold",,,6.8 kg,"1,07 milliards de couleurs",,,,1500:1 / 3000000:1 (dynamique),Anti-éblouissement,"Hauteur, pivot (rotation), pivotant, inclinaison",,,,QHD 2560 x 1440 à 120 Hz,,,,,,,,,,,,,,,,"4 ms (extrême), 6 ms (typique)",CA 100-240 V (50/60 Hz),,,,,IPS,,,,,,,
11828849,Lenovo ThinkVision P27Q-40,LENOVO,"40 - Écran LED - 27"" - 2560 x 1440 QHD @ 120 Hz - IPS - 350 cd/m² - 1500:1 - HDR10 - 4 ms - HDMI, DisplayPort - noir eclipse",489.0,,,,,,,,"Hub USB 3.2 de 1re génération/USB-C, PD USB 15 Watt",,,,,Classe D,Https://eprel.ec.europa.eu/qr/2213054,,HDR10,"HDMI, DisplayPort",,,,,,,,Noir eclipse,,0.2331 mm,,,,,,61.36 cm x 19.5 cm x 53.92 cm,,,,,,,,16:9,,,,,,,"98% DCI-P3, 99% BT.709, 99% sRGB",Garantie de 3 ans,,,,,,,,,350 cd/m²,,,,,,"TUV Rheinland Low Blue Light (Hardware Solution), Eyesafe Certified 2.0, Certification de confort oculaire TUV Rheinland (5 étoiles)","TCO Certified Edge Displays, Certifié TCO, génération 10, pour écrans, ENERGY STAR EPEAT Gold",,,6.4 kg,"1,07 milliards de couleurs",,,,1500:1 / 3000000:1 (dynamique),Anti-éblouissement,"Hauteur, pivot (rotation), pivotant, inclinaison",,,,QHD 2560 x 1440 à 120 Hz,,,,,,,,,,,,,,,,"4 ms (extrême), 6 ms (typique)",CA 100-240 V (50/60 Hz),,,,,IPS,,,,,,,
11830040,"VT169HE- 15,6"" - Tactile - TN - FHD - 5ms - 60Hz - 1920x1080 - 220cd/㎡ - Garantie 3 ans Echange sur site J+1",ASUSTEK,"VT169HE- 15,6"" - Tactile - TN - FHD - 5ms - 60Hz - 1920x1080 - 220cd/㎡ - Garantie 3 ans Echange sur site J+1",222.0,,,,,,,,,,,,,Classe C,Https://eprel.ec.europa.eu/qr/2052515,,,"HDMI, VGA",,,,7.6 Watt,,,,,,0.179 mm,,,37.78 cm x 18.94 cm x 28.07 cm,,,,,,,,,,,16:9,,,,,,,,,,,,,,,,,220 cd/m²,,,,,,"Sans scintillement TUV, FSC Mix, TÜV Rheinland Low Blue Light","TCO Certified Displays 9, ENERGY STAR EPEAT Silver",,,1.46 kg,262 144 couleurs,,,,1000:1,Anti-éblouissement,Inclinaison,,,,Full HD (1080p) 1920 x 1080 à 60 Hz,,,,,,,,,,,,,,,,5 ms (gris-à-gris),CA 100-240 V (50/60 Hz),,,,,IPS,,,,,,,
9885496,AOC 22E2UMF,AOC,"Écran LED - 22"" (21.5"" visualisable) - 1920 x 1080 Full HD (1080p) @ 75 Hz - VA - 3000:1 - HDMI, VGA, DisplayPort - haut-parleurs - noir",125.38,,,,,,,,,,,,,,,,,"HDMI, VGA, DisplayPort",,,,,,,,Noir,,,,,49.21 cm x 20.01 cm x 47.43 cm,,,,,,,,,,,16:9,,,,,,,"100.9% Adobe RGB (CIE 1976), 72% NTSC (CIE 1931)",,,,,,,,,,,,,,,,,TCO Certified Displays 9 EPEAT Gold,,,4.39 kg,"16,7 millions de couleurs",,,,3000:1 / 20000000:1 (dynamique),"Anti-éblouissement, 3H Hard Coating","Hauteur, pivot (rotation), pivotant, inclinaison",,,,Full HD (1080p) 1920 x 1080 à 75 Hz,,,,,,,,,,,,,,,,,CA 100-240 V (50/60 Hz),,,,,VA,,,,,,,
9887375,HP 724pf,HP INC,"Series 7 Pro - écran LED - 23.8"" (24"" visualisable) - 1920 x 1080 Full HD (1080p) @ 100 Hz - IPS - 300 cd/m² - 1500:1 - 5 ms - HDMI, DisplayPort - noir, argent",314.0,,,,,,,,Concentrateur à USB 3.2 de génération 1,,,,,Classe E,Https://eprel.ec.europa.eu/qr/1881923,,,"HDMI, DisplayPort",,,,18 Watt,,,,"Noir, argent",,0.27 mm,,,53.84 cm x 19.5 cm x 48.93 cm,,,,,,,,,,,16:9,,,,,,,"100% BT.709, 99% sRGB, 85% DisplayP3",Garantie de 3 ans,,,,,,,Anglais / Europe,,300 cd/m²,,,,,,"VCCI, BSMI, GS, NOM, TUV S, WHQL, CB, CCC, PSB, FCC, ISO 9241-307, KCC, WEEE, cTUVus, MEPS, KC, CECP, CEL, EAC, ISC, SEPA, BIS, faible halogène, UAE, MEPS Vietnam, faible lumière bleue TUV, Ukraine EE, Ukraine CoC, Ukraine DOC","TCO Certified Edge Displays, TCO Certified Displays 9, ENERGY STAR",,,4.7 kg,"16,7 millions de couleurs",,,,1500:1 / 10000000:1 (dynamique),"Anti-éblouissement, 3H Hard Coating, Diffusion globale de 25 %","Hauteur, pivot (rotation), pivotant, inclinaison",,,,Full HD (1080p) 1920 x 1080 à 100 Hz,,,,,,,,,,,,,,,,5 ms (gris à gris avec Overdrive),CA 100-240 V (50/60 Hz),,,,,IPS,,,,,,,
9885450,Philips 27E1N1100A,PHILIPSMMD,"1000 Series - écran LED - 27"" - 1920 x 1080 Full HD (1080p) @ 100 Hz - IPS - 250 cd/m² - 1300:1 - 1 ms - HDMI, VGA - haut-parleurs - noir",122.46,,,,,,,,,,,,,Classe D,,,,"HDMI, VGA",,,,,,,,Noir,,0.3114 mm,,,,,,61.7 cm x 21.1 cm x 45.7 cm,,,,,,,,16:9,,,,,,,,,,,,,,,,,250 cd/m²,,,,,,"Plug and Play, VCCI, sans BFR, HDCP 1.4, PVC-free, sans mercure, TUV/ISO 9241-307, TUV Bauart, EAC, MEPS, RoHS, PSB, BSMI, CB, DDC/CI, FCC, ICES-003",,,,4 kg,"16,7 millions de couleurs",,,,1300:1,"Anti-éblouissement, 3H Hard Coating, Diffusion globale de 25 %",Inclinaison,,,,Full HD (1080p) 1920 x 1080 à 100 Hz,,,,,,,,,,,,AMD FreeSync,,,,"4 ms (gris à gris), 1 ms (MPRT)",CA 100-240 V (50/60 Hz),,,,,IPS,,,,,,,
4914766,NEC MultiSync EA271Q,NEC,"Écran LED - 27"" - 2560 x 1440 WQHD @ 60 Hz - Plane to Line Switching (PLS) - 350 cd/m² - 1000:1 - 6 ms - DisplayPort, HDMI, DVI-D, USB-C - haut-parleurs - blanc",652.0,,,,,,,,Concentrateur USB 3.1,,,,,Classe E,Https://eprel.ec.europa.eu/qr/391424,,,"DisplayPort, HDMI, DVI-D, USB-C",,40 kWh,,20.7 Watt,,,,Blanc,,0.233 mm,,,61.18 cm x 25 cm x 37.8 cm,,,,,,,,,,,16:9,,,,,,,"100% sRGB, 75% NTSC",Garantie de 3 ans,,,,,,,,,350 cd/m²,,,,,,"CSA, UL, TUV GS, cUL, DDC-2B, DDC-2Bi, TUV Ergo, PSB, DDC/CI, RoHS, ERP, EAC, compatible EDID, ISO 9241-307 Class 1","TCO Certified Edge Displays, TCO Certified Displays 9, ENERGY STAR",,,9.1 kg,"16,8 millions de couleurs",,,,1000:1 / 7000:1 (dynamique),,"Hauteur, pivot (rotation), pivotant, inclinaison",,,,WQHD 2560 x 1440 à 60 Hz,,,,,,,,,,,,,,,,6 ms,CA 120/230 V (50/60 Hz),,,,,Plane to Line Switching (PLS),,,,,,,
4914767,NEC MultiSync EA271Q,NEC,"Écran LED - 27"" - 2560 x 1440 WQHD @ 60 Hz - Plane to Line Switching (PLS) - 350 cd/m² - 1000:1 - 6 ms - DisplayPort, HDMI, DVI-D, USB-C - haut-parleurs - noir",652.0,,,,,,,,Concentrateur USB 3.1,,,,,Classe E,Https://eprel.ec.europa.eu/qr/391424,,,"DisplayPort, HDMI, DVI-D, USB-C",,40 kWh,,20.7 Watt,,,,Noir,,0.233 mm,,,61.18 cm x 25 cm x 37.8 cm,,,,,,,,,,,16:9,,,,,,,"100% sRGB, 75% NTSC",Garantie de 3 ans,,,,,,,,,350 cd/m²,,,,,,"CSA, UL, TUV GS, cUL, DDC-2B, DDC-2Bi, TUV Ergo, PSB, DDC/CI, RoHS, ERP, EAC, compatible EDID, ISO 9241-307 Class 1","TCO Certified Edge Displays, TCO Certified Displays 9, ENERGY STAR",,,9.1 kg,"16,8 millions de couleurs",,,,1000:1 / 7000:1 (dynamique),,"Hauteur, pivot (rotation), pivotant, inclinaison",,,,WQHD 2560 x 1440 à 60 Hz,,,,,,,,,,,,,,,,6 ms,CA 120/230 V (50/60 Hz),,,,,Plane to Line Switching (PLS),,,,,,,
