id,nom,marque,caracteristiques,prix,Affichage,Alimentation,Batterie,Cache par processeur,Caméra,Caractéristiques principales du processeur,Clavier,Codec,Contrôleur de stockage,Contrôleur graphique,Couleur,Disque dur,Débit d'absorption spécifique (DAS),Empreinte carbone,Entrée audio,Entrée vidéo,Fourni avec,Garantie du fabricant,Intelligence Apple,Lecteur de carte,Localisation,Logiciel(s) inclus,Matériaux de terres rares,Microsoft Copilot,Moniteur,Mémoire cache,Normes audionumériques prises en charge,Normes environnementales,Normes vidéo numériques prises en charge,Poids,Port du Processeur,Potocole de signal numérique,Processeur,Programme de ventes par le fabricant,Protocole de compression de données,Protocoles VoIP,Périphérique d'entrée,RAM,Réseaux,Services inclus,Sortie audio,Stockage optique,Système d'exploitation fourni,Technologie de Plate-forme,Type,Type de tarification,Unité de traitement neural (NPU)
10424516,Lenovo ThinkCentre neo 50a 27 Gen 5 12SB,LENOVO,"Tout-en-un avec support d'écran - Core i5 13420H / jusqu'à 4.6 GHz - RAM 16 Go - SSD 512 Go - TCG Opal Encryption 2, NVMe - UHD Graphics - Gigabit Ethernet, Bluetooth 5.2, IEEE 802.11ax (Wi-Fi 6) - Win 11 Pro - moniteur : LED 27"" 1920 x 1080 (Full HD) @ 100 Hz - clavier : Français - gris luna - Lenovo TopSeller - avec 1 an ",942.0,,(50/60 Hz),,12 Mo,Oui,,Français,,,Intel UHD Graphics mémoire vidéo partagée (UMA),Gris luna,"SSD 512 Go - PCI Express 4.0 x4 - M.2 2280 - TCG Opal Encryption 2, NVM Express (NVMe)",,,,,,Garantie de base - 1 an - enlèvement et retour ¦ Garantie étendue - 1 an - sur site,,,Langue : français / région : France,,,,"27"" - LED - 1920 x 1080 (Full HD) @ 100 Hz - 16:9",12 Mo,,ENERGY STAR EPEAT Silver,,7.1 kg,,,"Intel Core i5 (13ème génération) 13420H / 2.1 GHz (jusqu'à 4.6 GHz, (8 cœurs)",Lenovo TopSeller,,,,16 Go (installé) / 32 Go (maximum) - DDR5 SDRAM,"1GbE, 802.11a, 802.11b/g/n, Wi-Fi 5, Bluetooth 5.2, Wi-Fi 6",1 an de support Lenovo sur site,,Pas de disque optique,Windows 11 Pro,,Ordinateur personnel - tout-en-un,,
10424761,Lenovo ThinkCentre neo 50a 24 Gen 5 12SC,LENOVO,"Tout-en-un avec support d'écran - Core i3 i3-1315U / jusqu'à 4.5 GHz - RAM 8 Go - SSD 256 Go - TCG Opal Encryption 2, NVMe - UHD Graphics - Gigabit Ethernet, IEEE 802.11ax (Wi-Fi 6) - Win 11 Pro - moniteur : LED 23.8"" 1920 x 1080 (Full HD) @ 100 Hz - clavier : Français - gris luna - Lenovo TopSeller - avec 1 an de support L",647.88,,(50/60 Hz),,10 Mo,Oui,,Français,,,Intel UHD Graphics mémoire vidéo partagée (UMA),Gris luna,"SSD 256 Go - PCI Express 4.0 x4 - M.2 2280 - TCG Opal Encryption 2, NVM Express (NVMe)",,,,,,Garantie de base - 1 an - enlèvement et retour ¦ Garantie étendue - 1 an - sur site,,,Langue : français / région : France,,,,"23.8"" - LED - 1920 x 1080 (Full HD) @ 100 Hz - 16:9",10 Mo,,ENERGY STAR EPEAT Silver,,6 kg,,,"Intel Core i3 (13ème génération) i3-1315U / 1.2 GHz (jusqu'à 4.5 GHz, (6 cœurs)",Lenovo TopSeller,,,,8 Go (installé) / 32 Go (maximum) - DDR5 SDRAM,"1GbE, 802.11a, 802.11b/g/n, Wi-Fi 5, Bluetooth 5.1, Wi-Fi 6",1 an de support Lenovo sur site,,Pas de disque optique,Windows 11 Pro,,Ordinateur personnel - tout-en-un,,
10540732,Apple iMac with 4.5K Retina display,APPLE,"Tout-en-un M4 - RAM 24 Go - SSD 512 Go - Apple M4 10-core - Gigabit Ethernet, IEEE 802.11ax (Wi-Fi 6E), Bluetooth 5.3 - macOS Sequoia 15.0 - moniteur : LED 24"" 4480 x 2520 (4.5K) - clavier : Français - vert",1874.17,,(50/60 Hz),,,Oui,"Moteur de décodage vidéo, Accélération matérielle du traçage des rayons, moteur d'encodage et de décodage ProRes, décodage AV1, bande passante mémoire de 120 Go/s, moteur d'encodage vidéo, H.264, HEVC, ProRes et ProRes RAW accélérés par matériel",Français,,,Apple M4 10-core,Vert,SSD 512 Go - soudé,,391 kg d'émissions de carbone,,,,Garantie limitée - 1 an ¦ Support technique - support téléphonique - 90 jours,Oui,,"Langue : français / région : Belgique, Luxembourg, France","Apple iMovie, Apple Safari, Apple GarageBand, Photo Booth, Apple Time Machine, Apple FaceTime, Apple Preview, Messagerie, Plans, Photos, Rappels, App Store, Musique, Contacts, Stocks, Notes, Météo, Calendrier, Siri, Messages, Apple iBooks, Apple Keynote, Apple Pages, Apple Numbers, News, Voice Memos, Podcasts, Home, Apple TV, Find My, Apple Shortcuts, Apple QuickTime Player, Apple Freeform, Miroitage iPhone",99 % d'éléments de terre rare recyclés,,"24"" - LED - 4480 x 2520 (4.5K) - 218 ppi",,"AAC, MP3, FLAC, Apple Lossless, Dolby Atmos, Dolby Digital, Dolby Digital Plus",ENERGY STAR,"H.264, HEVC, ProRes, ProRes RAW, AV1",4.44 kg,,,Apple M4 (10 cœurs),,,,,24 Go,"1GbE, 802.11a, 802.11b/g/n, Wi-Fi 5, Wi-Fi 6E, Bluetooth 5.3",,Stéreo,Pas de disque optique,Apple macOS Sequoia 15.0,,Ordinateur personnel - tout-en-un,,16-core Neural Engine
10540737,Apple iMac with 4.5K Retina display,APPLE,"Tout-en-un M4 - RAM 16 Go - SSD 256 Go - Apple M4 8-core - IEEE 802.11ax (Wi-Fi 6E), Bluetooth 5.3 - macOS Sequoia 15.0 - moniteur : LED 24"" 4480 x 2520 (4.5K) - clavier : Français - bleu",1249.17,,(50/60 Hz),,,Oui,"Moteur de décodage vidéo, Accélération matérielle du traçage des rayons, moteur d'encodage et de décodage ProRes, décodage AV1, bande passante mémoire de 120 Go/s, moteur d'encodage vidéo, H.264, HEVC, ProRes et ProRes RAW accélérés par matériel",Français,,,Apple M4 8-core,Bleu,SSD 256 Go - soudé,,346 kg d'émissions de carbone,,,,Garantie limitée - 1 an ¦ Support technique - support téléphonique - 90 jours,Oui,,"Langue : français / région : Belgique, Luxembourg, France","Apple iMovie, Apple Safari, Apple GarageBand, Photo Booth, Apple Time Machine, Apple FaceTime, Apple Preview, Messagerie, Plans, Photos, Rappels, App Store, Musique, Contacts, Stocks, Notes, Météo, Calendrier, Siri, Messages, Apple iBooks, Apple Keynote, Apple Pages, Apple Numbers, News, Voice Memos, Podcasts, Home, Apple TV, Find My, Apple Shortcuts, Apple QuickTime Player, Apple Freeform, Miroitage iPhone",99 % d'éléments de terre rare recyclés,,"24"" - LED - 4480 x 2520 (4.5K) - 218 ppi",,"AAC, MP3, FLAC, Apple Lossless, Dolby Atmos, Dolby Digital, Dolby Digital Plus",ENERGY STAR,"H.264, HEVC, ProRes, ProRes RAW, AV1",4.42 kg,,,Apple M4 (8 cœurs),,,,,16 Go,"802.11a, 802.11b/g/n, Wi-Fi 5, Wi-Fi 6E, Bluetooth 5.3",,Stéreo,Pas de disque optique,Apple macOS Sequoia 15.0,,Ordinateur personnel - tout-en-un,,16-core Neural Engine
10540738,Apple iMac with 4.5K Retina display,APPLE,"Tout-en-un M4 - RAM 16 Go - SSD 512 Go - Apple M4 10-core - Gigabit Ethernet, IEEE 802.11ax (Wi-Fi 6E), Bluetooth 5.3 - macOS Sequoia 15.0 - moniteur : LED 24"" 4480 x 2520 (4.5K) - clavier : Français - rose",1665.83,,(50/60 Hz),,,Oui,"Moteur de décodage vidéo, Accélération matérielle du traçage des rayons, moteur d'encodage et de décodage ProRes, décodage AV1, bande passante mémoire de 120 Go/s, moteur d'encodage vidéo, H.264, HEVC, ProRes et ProRes RAW accélérés par matériel",Français,,,Apple M4 10-core,Rose,SSD 512 Go - soudé,,391 kg d'émissions de carbone,,,,Garantie limitée - 1 an ¦ Support technique - support téléphonique - 90 jours,Oui,,"Langue : français / région : Belgique, Luxembourg, France","Apple iMovie, Apple Safari, Apple GarageBand, Photo Booth, Apple Time Machine, Apple FaceTime, Apple Preview, Messagerie, Plans, Photos, Rappels, App Store, Musique, Contacts, Stocks, Notes, Météo, Calendrier, Siri, Messages, Apple iBooks, Apple Keynote, Apple Pages, Apple Numbers, News, Voice Memos, Podcasts, Home, Apple TV, Find My, Apple Shortcuts, Apple QuickTime Player, Apple Freeform, Miroitage iPhone",99 % d'éléments de terre rare recyclés,,"24"" - LED - 4480 x 2520 (4.5K) - 218 ppi",,"AAC, MP3, FLAC, Apple Lossless, Dolby Atmos, Dolby Digital, Dolby Digital Plus",ENERGY STAR,"H.264, HEVC, ProRes, ProRes RAW, AV1",4.44 kg,,,Apple M4 (10 cœurs),,,,,16 Go,"1GbE, 802.11a, 802.11b/g/n, Wi-Fi 5, Wi-Fi 6E, Bluetooth 5.3",,Stéreo,Pas de disque optique,Apple macOS Sequoia 15.0,,Ordinateur personnel - tout-en-un,,16-core Neural Engine
10540739,Apple iMac with 4.5K Retina display,APPLE,"Tout-en-un M4 - RAM 16 Go - SSD 256 Go - Apple M4 8-core - IEEE 802.11ax (Wi-Fi 6E), Bluetooth 5.3 - macOS Sequoia 15.0 - moniteur : LED 24"" 4480 x 2520 (4.5K) - clavier : Français - vert",1249.17,,(50/60 Hz),,,Oui,"Moteur de décodage vidéo, Accélération matérielle du traçage des rayons, moteur d'encodage et de décodage ProRes, décodage AV1, bande passante mémoire de 120 Go/s, moteur d'encodage vidéo, H.264, HEVC, ProRes et ProRes RAW accélérés par matériel",Français,,,Apple M4 8-core,Vert,SSD 256 Go - soudé,,346 kg d'émissions de carbone,,,,Garantie limitée - 1 an ¦ Support technique - support téléphonique - 90 jours,Oui,,"Langue : français / région : Belgique, Luxembourg, France","Apple iMovie, Apple Safari, Apple GarageBand, Photo Booth, Apple Time Machine, Apple FaceTime, Apple Preview, Messagerie, Plans, Photos, Rappels, App Store, Musique, Contacts, Stocks, Notes, Météo, Calendrier, Siri, Messages, Apple iBooks, Apple Keynote, Apple Pages, Apple Numbers, News, Voice Memos, Podcasts, Home, Apple TV, Find My, Apple Shortcuts, Apple QuickTime Player, Apple Freeform, Miroitage iPhone",99 % d'éléments de terre rare recyclés,,"24"" - LED - 4480 x 2520 (4.5K) - 218 ppi",,"AAC, MP3, FLAC, Apple Lossless, Dolby Atmos, Dolby Digital, Dolby Digital Plus",ENERGY STAR,"H.264, HEVC, ProRes, ProRes RAW, AV1",4.42 kg,,,Apple M4 (8 cœurs),,,,,16 Go,"802.11a, 802.11b/g/n, Wi-Fi 5, Wi-Fi 6E, Bluetooth 5.3",,Stéreo,Pas de disque optique,Apple macOS Sequoia 15.0,,Ordinateur personnel - tout-en-un,,16-core Neural Engine
10814296,ASUS AiO A3 A3402WVAK WPC045X,ASUSTEK,"Tout-en-un Core i3 i3-1315U / jusqu'à 4.5 GHz - RAM 8 Go - SSD 512 Go - NVMe - UHD Graphics - IEEE 802.11ax (Wi-Fi 6E), Bluetooth 5.3, Gigabit Ethernet - Win 11 Pro - moniteur : LCD 23.8"" 1920 x 1080 (Full HD) - noir",938.0,,(50/60 Hz),,12 Mo,Oui,Intel Smart Cache,,,,Intel UHD Graphics,Noir,SSD 512 Go - PCI Express 4.0 - M.2 - NVM Express (NVMe),,,,,,Garantie limitée - 2 ans,,,,,,,"23.8"" - LCD - 1920 x 1080 (Full HD) - 16:9",12 Mo,,,,5.4 kg,,,"Intel Core i3 (13ème génération) i3-1315U / 1.2 GHz (jusqu'à 4.5 GHz, (6 cœurs)",,,,,8 Go (installé) / 16 Go (maximum) - DDR5 SDRAM,"802.11a, Wi-Fi 5, Wi-Fi 6E, 802.11b/g/n, Bluetooth 5.3, 1GbE",,Stéreo,Pas de disque optique,Windows 11 Pro,,Ordinateur personnel - tout-en-un,,
11397997,Acer Aspire C 24 C24-1YE13U3UNH,ACER,"1YE13U3UNH - Tout-en-un Core i3 1305U / jusqu'à 4.5 GHz - RAM 8 Go - SSD 512 Go - UHD Graphics - IEEE 802.11ax (Wi-Fi 6), Gigabit Ethernet - Win 11 Home - moniteur : LED 23.8"" 1920 x 1080 (Full HD) @ 120 Hz - blanc",561.25,,,,10 Mo,Oui,,,,,Intel UHD Graphics,Blanc,SSD 512 Go - PCI Express - M.2,,,,,,Garantie limitée - 2 ans,,Oui,Région : France,Microsoft Office (version d'évaluation de 30 jours),,,"23.8"" - LED - 1920 x 1080 (Full HD) @ 120 Hz - 16:9",10 Mo,,,,4.6 kg,,,"Intel Core i3 (13ème génération) 1305U / 1.6 GHz (jusqu'à 4.5 GHz, (5 cœurs)",,,,,8 Go (installé) / 32 Go (maximum) - DDR4 SDRAM,"802.11a, Wi-Fi 5, Wi-Fi 6, 802.11b/g/n, 1GbE, Bluetooth 5.0",,,Pas de disque optique,Windows 11 Home,,Ordinateur personnel - tout-en-un,,
7222140,Cisco Webex Desk Mini,CISCO,Appareil de vidéoconférence - premier gris clair,3339.28,"15.6"" IPS / 1920 x 1080",CA 100-240 V,,,,,,"H.263, H.264 AVC, G.711, G.722, G.729, G.722.1, AAC-LD, Opus",,,,,,,Réseau de 3 microphones,Caméra vidéo numérique,,90 jours de garantie,,,,,,,,,,,,3.9 kg,,"H.323, SIP",,,"G.729, G.711, G.722, G.722.1","H.323, SIP","Écran tactile de 15,6""",,"Ethernet, Fast Ethernet, Gigabit Ethernet, Bluetooth, IEEE 802.11b, IEEE 802.11a, IEEE 802.11g, IEEE 802.11n, IEEE 802.11ac",,Haut-parleur(s),,,,,,
11877603,ASUS,ASUSTEK,P440VAK-BPC910X/AIO 24/I3/8G/256G/W11P,742.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11877604,ASUS,ASUSTEK,P440VAK-BPC337X/AIO 24/I3/16G/256G/W11P,756.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11877606,ASUS,ASUSTEK,P440VAK-WPC109X/AIO 24/I3/16G/256/W11P,791.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11937142,Acer Aspire C 27 C27A-GRPL,ACER,"Acer Aspire C 27 C27A-GRPL - Tout-en-un Core 5 120U / jusqu'à 5 GHz - RAM 16 Go - SSD 512 Go - Intel Graphics - Gigabit Ethernet, IEEE 802.11ax (Wi-Fi 6), Bluetooth, Bluetooth 5.2 - Win 11 Home - moniteur : LED 27"" 1920 x 1080 (Full HD) @ 120 Hz - blanc",728.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11658265,MSI,MSI,"AIOModern AM242 1M-1084FR-B3100U8GS51X11PANSModern AM242, Black, Windows 11 Pro, i3-100U, SOC, IGP, SO-DIMM DDR5 8G, 512G M.2 PCIe , Option, N/A, 3 Year Warranty",899.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
